NODE_491_length_295_cov_0.422018	3	ERR899297.10033704	ERR899297.10065707	ERR899297.10007536
NODE_716_length_254_cov_0.519774	2	ERR899297.10031226	ERR899297.10055444
NODE_454_length_307_cov_0.9	11	ERR899297.10030608	ERR899297.10037131	ERR899297.10038633	ERR899297.10060427	ERR899297.10082512	ERR899297.10085440	ERR899297.10034630	ERR899297.10043277	ERR899297.10054749	ERR899297.10071912	ERR899297.1008087
NODE_451_length_308_cov_1.59307	23	ERR899297.10026638	ERR899297.10026839	ERR899297.10027147	ERR899297.10048182	ERR899297.10056755	ERR899297.10059625	ERR899297.10066419	ERR899297.10076558	ERR899297.10076852	ERR899297.10080017	ERR899297.10080355	ERR899297.10086748	ERR899297.10015448	ERR899297.10028965	ERR899297.10029288	ERR899297.10030307	ERR899297.10039978	ERR899297.10048397	ERR899297.10050064	ERR899297.1005154	ERR899297.10072068	ERR899297.10076215	ERR899297.10089958
NODE_209_length_401_cov_3.26235	55	ERR899297.10000477	ERR899297.10006075	ERR899297.10014553	ERR899297.10017140	ERR899297.10019867	ERR899297.10021915	ERR899297.10026660	ERR899297.100283	ERR899297.10029228	ERR899297.10029850	ERR899297.10042814	ERR899297.10046622	ERR899297.10050661	ERR899297.10052313	ERR899297.10054830	ERR899297.10064284	ERR899297.1006611	ERR899297.10069122	ERR899297.10076155	ERR899297.10077331	ERR899297.10078747	ERR899297.10081059	ERR899297.10086359	ERR899297.10000436	ERR899297.10001477	ERR899297.10012384	ERR899297.10018041	ERR899297.10018476	ERR899297.10019929	ERR899297.10019935	ERR899297.1002098	ERR899297.10021275	ERR899297.10024898	ERR899297.10025853	ERR899297.10029559	ERR899297.10030821	ERR899297.10036050	ERR899297.1003615	ERR899297.10041888	ERR899297.10044598	ERR899297.10047688	ERR899297.1005090	ERR899297.10051870	ERR899297.10051908	ERR899297.10054189	ERR899297.10056041	ERR899297.10063879	ERR899297.10074573	ERR899297.10075600	ERR899297.10079347	ERR899297.10081621	ERR899297.10084716	ERR899297.10086139	ERR899297.10089518	ERR899297.10089864
NODE_95_length_583_cov_0.907115	14	ERR899297.100005	ERR899297.10006838	ERR899297.10009394	ERR899297.10013066	ERR899297.10020928	ERR899297.10036867	ERR899297.10060399	ERR899297.10066477	ERR899297.10075941	ERR899297.10079828	ERR899297.10085782	ERR899297.10034646	ERR899297.10053723	ERR899297.10080572
NODE_47_length_795_cov_1.34262	48	ERR899297.10007213	ERR899297.10011374	ERR899297.1001586	ERR899297.10017735	ERR899297.10019212	ERR899297.10021482	ERR899297.10022579	ERR899297.10030684	ERR899297.10031750	ERR899297.10032094	ERR899297.10034725	ERR899297.10043571	ERR899297.10045037	ERR899297.10046047	ERR899297.10055175	ERR899297.10057773	ERR899297.10061553	ERR899297.10062696	ERR899297.100628	ERR899297.10070710	ERR899297.10073192	ERR899297.10075351	ERR899297.10082917	ERR899297.10083331	ERR899297.1008607	ERR899297.10001931	ERR899297.10002193	ERR899297.10002812	ERR899297.10004345	ERR899297.10011782	ERR899297.10011899	ERR899297.10016964	ERR899297.10026592	ERR899297.1002736	ERR899297.10040908	ERR899297.10043762	ERR899297.1004417	ERR899297.10046907	ERR899297.10048729	ERR899297.10058399	ERR899297.10060718	ERR899297.10068998	ERR899297.10071255	ERR899297.10072608	ERR899297.10074486	ERR899297.10077306	ERR899297.10077666	ERR899297.10088921
NODE_558_length_280_cov_0.566502	4	ERR899297.10000661	ERR899297.10005461	ERR899297.10083061	ERR899297.10000570
NODE_278_length_365_cov_0.479167	10	ERR899297.10015116	ERR899297.10025371	ERR899297.10039813	ERR899297.10058605	ERR899297.10071780	ERR899297.10085243	ERR899297.10003282	ERR899297.10005669	ERR899297.10015815	ERR899297.1004671
NODE_212_length_399_cov_0.928571	10	ERR899297.10031936	ERR899297.10038869	ERR899297.10045203	ERR899297.100597	ERR899297.10064908	ERR899297.10066590	ERR899297.10083502	ERR899297.10032441	ERR899297.10037175	ERR899297.10064405
NODE_862_length_235_cov_0.582278	2	ERR899297.10029558	ERR899297.10043742
NODE_102_length_561_cov_4.74174	93	ERR899297.10002643	ERR899297.10006317	ERR899297.10007154	ERR899297.10008373	ERR899297.10008990	ERR899297.10010760	ERR899297.10012880	ERR899297.10014	ERR899297.1001459	ERR899297.1001539	ERR899297.10018764	ERR899297.10020023	ERR899297.10021374	ERR899297.10021447	ERR899297.10025061	ERR899297.10029426	ERR899297.10030426	ERR899297.10034802	ERR899297.10034819	ERR899297.10038225	ERR899297.10039021	ERR899297.10040579	ERR899297.1004083	ERR899297.10040983	ERR899297.10044631	ERR899297.10044776	ERR899297.1004534	ERR899297.10045406	ERR899297.1005060	ERR899297.10051109	ERR899297.10060574	ERR899297.10060952	ERR899297.10063325	ERR899297.10063430	ERR899297.10064945	ERR899297.10065036	ERR899297.1006626	ERR899297.10067180	ERR899297.10068418	ERR899297.10069054	ERR899297.10069990	ERR899297.10071046	ERR899297.10073881	ERR899297.10079983	ERR899297.10081650	ERR899297.1008366	ERR899297.100859	ERR899297.1008689	ERR899297.10088402	ERR899297.10136424	ERR899297.10000883	ERR899297.10001206	ERR899297.10006570	ERR899297.10011086	ERR899297.10011453	ERR899297.10011464	ERR899297.10012753	ERR899297.1001327	ERR899297.10013317	ERR899297.10013782	ERR899297.10016088	ERR899297.10017093	ERR899297.10019321	ERR899297.10022185	ERR899297.10022499	ERR899297.1002445	ERR899297.10029302	ERR899297.10031512	ERR899297.10035153	ERR899297.10038606	ERR899297.10041077	ERR899297.10041603	ERR899297.10045343	ERR899297.10046264	ERR899297.10047667	ERR899297.10047857	ERR899297.10050330	ERR899297.10054630	ERR899297.10061098	ERR899297.1006135	ERR899297.10061686	ERR899297.10065277	ERR899297.1006826	ERR899297.10071069	ERR899297.10071320	ERR899297.10072987	ERR899297.10074445	ERR899297.10076285	ERR899297.10077911	ERR899297.10081084	ERR899297.10081911	ERR899297.1008661	ERR899297.10088503
NODE_586_length_276_cov_0.241206	38	ERR899297.10006669	ERR899297.10007992	ERR899297.10008199	ERR899297.10019115	ERR899297.10020742	ERR899297.10021001	ERR899297.10022423	ERR899297.1002453	ERR899297.10026066	ERR899297.10034788	ERR899297.1003740	ERR899297.10039137	ERR899297.10041769	ERR899297.10043890	ERR899297.10044395	ERR899297.10046191	ERR899297.10047296	ERR899297.10055196	ERR899297.1006460	ERR899297.10064642	ERR899297.10068333	ERR899297.100734	ERR899297.10080599	ERR899297.10082941	ERR899297.10017402	ERR899297.10021867	ERR899297.10051304	ERR899297.1005268	ERR899297.10061266	ERR899297.10066365	ERR899297.1006861	ERR899297.1006944	ERR899297.1006979	ERR899297.10071935	ERR899297.10072851	ERR899297.10082695	ERR899297.10115842	ERR899297.10138583
NODE_235_length_386_cov_0.537217	8	ERR899297.10013108	ERR899297.10043435	ERR899297.10044946	ERR899297.10045070	ERR899297.10052881	ERR899297.10053549	ERR899297.10056768	ERR899297.10088790
NODE_196_length_417_cov_0.861765	26	ERR899297.10014353	ERR899297.10032835	ERR899297.10033443	ERR899297.10034741	ERR899297.1004705	ERR899297.10050066	ERR899297.10055901	ERR899297.10063035	ERR899297.10074258	ERR899297.10074340	ERR899297.10083626	ERR899297.1000867	ERR899297.10015544	ERR899297.10027962	ERR899297.10029832	ERR899297.10030147	ERR899297.1003800	ERR899297.10054008	ERR899297.10054958	ERR899297.10057547	ERR899297.10063398	ERR899297.10066350	ERR899297.1007063	ERR899297.1007442	ERR899297.10075098	ERR899297.10089253
NODE_881_length_232_cov_0.741935	6	ERR899297.10008209	ERR899297.10020207	ERR899297.10055975	ERR899297.10006864	ERR899297.10030869	ERR899297.10055179
