taxa,RPK,percentage_rpk
UNMAPPED,2933606.0,93.56994974165954
g__Escherichia.s__Escherichia_coli,6399.0,0.204101746586583
g__Parabacteroides.s__Parabacteroides_goldsteinii,25238.0,0.804988260720766
unclassified,169957.99999999223,5.4209602510331125
