uniref90,taxa,RPK
UniRef90_K6A0P5,g__Parabacteroides.s__Parabacteroides_goldsteinii,28.0
UniRef90_K6A0V6,g__Parabacteroides.s__Parabacteroides_goldsteinii,28.0
UniRef90_K6A1T1,g__Parabacteroides.s__Parabacteroides_goldsteinii,28.0
UniRef90_K6A283,g__Parabacteroides.s__Parabacteroides_goldsteinii,28.0
UniRef90_K6A2C1,g__Parabacteroides.s__Parabacteroides_goldsteinii,28.0
UniRef90_K6A2N4,g__Parabacteroides.s__Parabacteroides_goldsteinii,28.0
UniRef90_K6A2Q0,g__Parabacteroides.s__Parabacteroides_goldsteinii,28.0
UniRef90_K6A3I9,g__Parabacteroides.s__Parabacteroides_goldsteinii,28.0
UniRef90_K6A6N6,g__Parabacteroides.s__Parabacteroides_goldsteinii,28.0
UniRef90_K6A707,g__Parabacteroides.s__Parabacteroides_goldsteinii,28.0
UniRef90_K6A7D9,g__Parabacteroides.s__Parabacteroides_goldsteinii,28.0
UniRef90_K6ANH2,g__Parabacteroides.s__Parabacteroides_goldsteinii,28.0
UniRef90_K6AP13,g__Parabacteroides.s__Parabacteroides_goldsteinii,28.0
UniRef90_K6AUE1,g__Parabacteroides.s__Parabacteroides_goldsteinii,28.0
UniRef90_K6AVE4,g__Parabacteroides.s__Parabacteroides_goldsteinii,28.0
UniRef90_N1Z3F1,g__Clostridium.s__Clostridium_sp_ASF356,28.0
UniRef90_N1Z5T7,g__Clostridium.s__Clostridium_sp_ASF356,28.0
UniRef90_N1Z6B1,g__Clostridium.s__Clostridium_sp_ASF356,28.0
UniRef90_N1Z7A1,g__Clostridium.s__Clostridium_sp_ASF356,28.0
UniRef90_N1ZAI4,g__Clostridium.s__Clostridium_sp_ASF356,28.0
UniRef90_N1ZC93,g__Clostridium.s__Clostridium_sp_ASF356,28.0
UniRef90_N1ZCM3,g__Clostridium.s__Clostridium_sp_ASF356,28.0
UniRef90_N1ZDB5,g__Clostridium.s__Clostridium_sp_ASF356,28.0
UniRef90_N1ZF45,g__Clostridium.s__Clostridium_sp_ASF356,28.0
UniRef90_N1ZFL2,g__Clostridium.s__Clostridium_sp_ASF356,28.0
UniRef90_N1ZHU9,g__Clostridium.s__Clostridium_sp_ASF356,28.0
UniRef90_N1ZID6,g__Clostridium.s__Clostridium_sp_ASF356,28.0
UniRef90_N1ZIV0,g__Clostridium.s__Clostridium_sp_ASF356,28.0
UniRef90_N1ZJ42,g__Clostridium.s__Clostridium_sp_ASF356,28.0
UniRef90_N1ZKA8,g__Clostridium.s__Clostridium_sp_ASF356,28.0
UniRef90_N1ZM08,g__Clostridium.s__Clostridium_sp_ASF356,28.0
UniRef90_N1ZMZ6,g__Clostridium.s__Clostridium_sp_ASF356,28.0
UniRef90_N1ZN02,g__Clostridium.s__Clostridium_sp_ASF356,28.0
UniRef90_N1ZNE8,g__Clostridium.s__Clostridium_sp_ASF356,28.0
UniRef90_N1ZP78,g__Clostridium.s__Clostridium_sp_ASF356,28.0
UniRef90_N1ZQT7,g__Clostridium.s__Clostridium_sp_ASF356,28.0
UniRef90_N2AIQ2,g__Parabacteroides.s__Parabacteroides_goldsteinii,28.0
UniRef90_N2APM5,g__Parabacteroides.s__Parabacteroides_goldsteinii,28.0
UniRef90_N2APS6,g__Parabacteroides.s__Parabacteroides_goldsteinii,28.0
UniRef90_N2AR22,g__Parabacteroides.s__Parabacteroides_goldsteinii,28.0
UniRef90_N2AYJ3,g__Parabacteroides.s__Parabacteroides_goldsteinii,28.0
UniRef90_N2AZV4,g__Parabacteroides.s__Parabacteroides_goldsteinii,28.0
UniRef90_N2B0F3,g__Parabacteroides.s__Parabacteroides_goldsteinii,28.0
UniRef90_N2B397,g__Parabacteroides.s__Parabacteroides_goldsteinii,28.0
UniRef90_N2B5E8,g__Parabacteroides.s__Parabacteroides_goldsteinii,28.0
UniRef90_N2B6K9,g__Parabacteroides.s__Parabacteroides_goldsteinii,28.0
UniRef90_N2B6W6,g__Parabacteroides.s__Parabacteroides_goldsteinii,28.0
UniRef90_N2BAA3,g__Parabacteroides.s__Parabacteroides_goldsteinii,28.0
UniRef90_N2BC16,g__Parabacteroides.s__Parabacteroides_goldsteinii,28.0
UniRef90_N2BGF0,g__Parabacteroides.s__Parabacteroides_goldsteinii,28.0
UniRef90_Q64WL7,g__Parabacteroides.s__Parabacteroides_goldsteinii,28.0
UniRef90_R5DDE3,g__Parabacteroides.s__Parabacteroides_goldsteinii,28.0
UniRef90_R5DHD0,g__Parabacteroides.s__Parabacteroides_goldsteinii,28.0
UniRef90_R5DLF8,g__Parabacteroides.s__Parabacteroides_goldsteinii,28.0
UniRef90_R6QZD9,g__Clostridium.s__Clostridium_sp_ASF356,28.0
UniRef90_R6WRV3,g__Parabacteroides.s__Parabacteroides_goldsteinii,28.0
UniRef90_R6WSV0,g__Parabacteroides.s__Parabacteroides_goldsteinii,28.0
UniRef90_R6WWN2,g__Parabacteroides.s__Parabacteroides_goldsteinii,28.0
UniRef90_R6X4U2,g__Parabacteroides.s__Parabacteroides_goldsteinii,28.0
UniRef90_R6X568,g__Parabacteroides.s__Parabacteroides_goldsteinii,28.0
UniRef90_R7JQI6,g__Parabacteroides.s__Parabacteroides_goldsteinii,28.0
UniRef90_R9HF82,g__Parabacteroides.s__Parabacteroides_goldsteinii,28.0
UniRef90_V2QLB9,g__Mucispirillum.s__Mucispirillum_schaedleri,28.0
UniRef90_Q4YF40,unclassified,27.629915390100003
UniRef90_Q9D9L1,unclassified,27.5682401044
UniRef90_Q60730,unclassified,27.3328704217
UniRef90_Q4YGR9,unclassified,27.1666666667
UniRef90_A6LI32,g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0
UniRef90_K5XZY3,g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0
UniRef90_K5YB20,g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0
UniRef90_K5YBZ8,g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0
UniRef90_K5YG34,g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0
UniRef90_K5YM00,g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0
UniRef90_K5YM49,g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0
UniRef90_K5YM75,g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0
UniRef90_K5YMH4,g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0
UniRef90_K5YNA3,g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0
UniRef90_K5YR59,g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0
UniRef90_K5YRY1,g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0
UniRef90_K5YSH1,g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0
UniRef90_K5YSK5,g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0
UniRef90_K5YTI0,g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0
UniRef90_K5YTQ0,g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0
UniRef90_K5YUF2,g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0
UniRef90_K5YUF9,g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0
UniRef90_K5YYD0,g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0
UniRef90_K5Z259,g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0
UniRef90_K5Z514,g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0
UniRef90_K5Z5T3,g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0
UniRef90_K5ZBH0,g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0
UniRef90_K5ZCG7,g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0
UniRef90_K5ZDS3,g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0
UniRef90_K5ZE00,g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0
UniRef90_K5ZE75,g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0
UniRef90_K5ZHB0,g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0
UniRef90_K5ZHB4,g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0
UniRef90_K5ZI02,g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0
UniRef90_K5ZKX9,g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0
UniRef90_K5ZLE3,g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0
UniRef90_K5ZLG9,g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0
UniRef90_K5ZLJ5,g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0
UniRef90_K5ZMB2,g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0
UniRef90_K5ZQ76,g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0
UniRef90_K5ZRR2,g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0
UniRef90_K5ZTQ0,g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0
UniRef90_K5ZUE9,g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0
UniRef90_K5ZUF9,g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0
UniRef90_K5ZUG4,g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0
UniRef90_K5ZV22,g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0
UniRef90_K5ZV94,g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0
UniRef90_K5ZY81,g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0
UniRef90_K5ZZV3,g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0
UniRef90_K6A0U0,g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0
UniRef90_K6A1M7,g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0
UniRef90_K6A272,g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0
UniRef90_K6A2P5,g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0
UniRef90_K6A2U8,g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0
UniRef90_K6A5B9,g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0
UniRef90_K6A6I9,g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0
UniRef90_K6A6K0,g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0
UniRef90_K6A738,g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0
UniRef90_K6A921,g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0
UniRef90_K6A963,g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0
UniRef90_K6A9B9,g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0
UniRef90_K6ABC5,g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0
UniRef90_K6ACD0,g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0
UniRef90_K6AGC5,g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0
UniRef90_K6AMH5,g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0
UniRef90_K6AUB5,g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0
UniRef90_N1Z5F7,g__Clostridium.s__Clostridium_sp_ASF356,27.0
UniRef90_N1Z7A3,g__Clostridium.s__Clostridium_sp_ASF356,27.0
UniRef90_N1Z7B1,g__Clostridium.s__Clostridium_sp_ASF356,27.0
UniRef90_N1Z9J4,g__Clostridium.s__Clostridium_sp_ASF356,27.0
UniRef90_N1Z9J9,g__Clostridium.s__Clostridium_sp_ASF356,27.0
UniRef90_N1ZAD7,g__Clostridium.s__Clostridium_sp_ASF356,27.0
UniRef90_N1ZB63,g__Clostridium.s__Clostridium_sp_ASF356,27.0
UniRef90_N1ZBZ8,g__Clostridium.s__Clostridium_sp_ASF356,27.0
UniRef90_N1ZC26,g__Clostridium.s__Clostridium_sp_ASF356,27.0
UniRef90_N1ZCV7,g__Clostridium.s__Clostridium_sp_ASF356,27.0
UniRef90_N1ZE54,g__Clostridium.s__Clostridium_sp_ASF356,27.0
UniRef90_N1ZEE5,g__Clostridium.s__Clostridium_sp_ASF356,27.0
UniRef90_N1ZEM4,g__Clostridium.s__Clostridium_sp_ASF356,27.0
UniRef90_N1ZEP8,g__Clostridium.s__Clostridium_sp_ASF356,27.0
UniRef90_N1ZFB0,g__Clostridium.s__Clostridium_sp_ASF356,27.0
UniRef90_N1ZFT1,g__Clostridium.s__Clostridium_sp_ASF356,27.0
UniRef90_N1ZG06,g__Clostridium.s__Clostridium_sp_ASF356,27.0
UniRef90_N1ZGI7,g__Clostridium.s__Clostridium_sp_ASF356,27.0
UniRef90_N1ZHD8,g__Clostridium.s__Clostridium_sp_ASF356,27.0
UniRef90_N1ZHE2,g__Clostridium.s__Clostridium_sp_ASF356,27.0
UniRef90_N1ZI32,g__Clostridium.s__Clostridium_sp_ASF356,27.0
UniRef90_N1ZIA6,g__Clostridium.s__Clostridium_sp_ASF356,27.0
UniRef90_N1ZIH5,g__Clostridium.s__Clostridium_sp_ASF356,27.0
UniRef90_N1ZIX0,g__Clostridium.s__Clostridium_sp_ASF356,27.0
UniRef90_N1ZJR5,g__Clostridium.s__Clostridium_sp_ASF356,27.0
UniRef90_N1ZJV2,g__Clostridium.s__Clostridium_sp_ASF356,27.0
UniRef90_N1ZK92,g__Clostridium.s__Clostridium_sp_ASF356,27.0
UniRef90_N1ZLF8,g__Clostridium.s__Clostridium_sp_ASF356,27.0
UniRef90_N1ZLW5,g__Clostridium.s__Clostridium_sp_ASF356,27.0
UniRef90_N1ZMB7,g__Clostridium.s__Clostridium_sp_ASF356,27.0
UniRef90_N1ZMN3,g__Clostridium.s__Clostridium_sp_ASF356,27.0
UniRef90_N1ZMR3,g__Clostridium.s__Clostridium_sp_ASF356,27.0
UniRef90_N1ZN16,g__Clostridium.s__Clostridium_sp_ASF356,27.0
UniRef90_N1ZNA6,g__Clostridium.s__Clostridium_sp_ASF356,27.0
UniRef90_N1ZND9,g__Clostridium.s__Clostridium_sp_ASF356,27.0
UniRef90_N1ZNJ3,g__Clostridium.s__Clostridium_sp_ASF356,27.0
UniRef90_N1ZNJ9,g__Clostridium.s__Clostridium_sp_ASF356,27.0
UniRef90_N1ZQR9,g__Clostridium.s__Clostridium_sp_ASF356,27.0
UniRef90_N1ZTX6,g__Clostridium.s__Clostridium_sp_ASF356,27.0
UniRef90_N2AX36,g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0
UniRef90_N2AZF5,g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0
UniRef90_N2AZT2,g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0
UniRef90_N2AZY2,g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0
UniRef90_N2B1M5,g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0
UniRef90_N2B1U4,g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0
UniRef90_N2B331,g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0
UniRef90_N2B3Z2,g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0
UniRef90_N2B859,g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0
UniRef90_N2B9E6,g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0
UniRef90_N2BAX8,g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0
UniRef90_N2BBR4,g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0
UniRef90_N2BDU8,g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0
UniRef90_R5DLA5,g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0
UniRef90_R6WQD6,g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0
UniRef90_R6WTJ5,g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0
UniRef90_R9HY34,g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0
UniRef90_V2QEY7,g__Mucispirillum.s__Mucispirillum_schaedleri,27.0
UniRef90_V2QFW0,g__Mucispirillum.s__Mucispirillum_schaedleri,27.0
UniRef90_V2RKR2,g__Mucispirillum.s__Mucispirillum_schaedleri,27.0
UniRef90_F9WE52,unclassified,26.9291948207
UniRef90_B0MGJ9,unclassified,26.865979275300003
UniRef90_Q6TUG6,unclassified,26.338530738299998
UniRef90_Q4Y9N7,unclassified,26.165044622699998
UniRef90_Q3U193,unclassified,26.1428666826
UniRef90_UPI00035E867A,unclassified,26.1256658069
UniRef90_I7JND3,unclassified,26.0247778369
UniRef90_A6L9K4,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_A6LA39,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_A6LDB7,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_A6LG93,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_D6D1R4,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_D6D2V9,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_E1WRZ8,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_K5XZH2,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_K5Y287,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_K5Y606,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_K5Y627,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_K5YJ43,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_K5YU69,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_K5YUI1,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_K5YVR4,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_K5YVU1,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_K5YY67,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_K5YZB6,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_K5Z073,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_K5Z142,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_K5Z3H8,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_K5Z7D4,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_K5Z7X2,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_K5Z8B0,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_K5ZB37,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_K5ZBU6,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_K5ZGN8,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_K5ZHK5,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_K5ZI82,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_K5ZIF8,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_K5ZLE9,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_K5ZLH4,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_K5ZLP8,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_K5ZM31,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_K5ZNK1,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_K5ZP81,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_K5ZPK0,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_K5ZQR9,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_K5ZTD8,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_K5ZU22,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_K5ZU44,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_K5ZUI0,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_K5ZUX1,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_K5ZUY7,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_K5ZYJ6,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_K5ZYY9,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_K5ZZ30,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_K5ZZ88,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_K6A0B1,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_K6A121,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_K6A1R7,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_K6A227,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_K6A254,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_K6A260,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_K6A2D3,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_K6A2H2,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_K6A5J4,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_K6A727,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_K6A7M0,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_K6A9T1,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_K6ABM8,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_K6AH91,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_K6AMN3,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_K6AP08,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_K6AP33,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_K6APY8,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_K6ARS9,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_N1Z1V8,g__Clostridium.s__Clostridium_sp_ASF356,26.0
UniRef90_N1Z2S6,g__Clostridium.s__Clostridium_sp_ASF356,26.0
UniRef90_N1Z5G9,g__Clostridium.s__Clostridium_sp_ASF356,26.0
UniRef90_N1ZAE9,g__Clostridium.s__Clostridium_sp_ASF356,26.0
UniRef90_N1ZD04,g__Clostridium.s__Clostridium_sp_ASF356,26.0
UniRef90_N1ZDP9,g__Clostridium.s__Clostridium_sp_ASF356,26.0
UniRef90_N1ZFZ6,g__Clostridium.s__Clostridium_sp_ASF356,26.0
UniRef90_N1ZGN7,g__Clostridium.s__Clostridium_sp_ASF356,26.0
UniRef90_N1ZID7,g__Clostridium.s__Clostridium_sp_ASF356,26.0
UniRef90_N1ZJ74,g__Clostridium.s__Clostridium_sp_ASF356,26.0
UniRef90_N1ZJE4,g__Clostridium.s__Clostridium_sp_ASF356,26.0
UniRef90_N1ZJL5,g__Clostridium.s__Clostridium_sp_ASF356,26.0
UniRef90_N1ZK77,g__Clostridium.s__Clostridium_sp_ASF356,26.0
UniRef90_N1ZLW6,g__Clostridium.s__Clostridium_sp_ASF356,26.0
UniRef90_N1ZLX4,g__Clostridium.s__Clostridium_sp_ASF356,26.0
UniRef90_N1ZM28,g__Clostridium.s__Clostridium_sp_ASF356,26.0
UniRef90_N1ZMX8,g__Clostridium.s__Clostridium_sp_ASF356,26.0
UniRef90_N1ZP05,g__Clostridium.s__Clostridium_sp_ASF356,26.0
UniRef90_N1ZPB5,g__Clostridium.s__Clostridium_sp_ASF356,26.0
UniRef90_N1ZPQ2,g__Clostridium.s__Clostridium_sp_ASF356,26.0
UniRef90_N1ZS84,g__Clostridium.s__Clostridium_sp_ASF356,26.0
UniRef90_N2AJL8,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_N2ALN9,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_N2AMU8,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_N2APF1,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_N2ASF7,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_N2AW29,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_N2AWI8,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_N2AWQ5,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_N2AWT2,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_N2AYV9,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_N2B088,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_N2B634,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_N2B6U5,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_N2B7H3,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_Q650D4,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_R5DRH6,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_R6HV90,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_R6X2P9,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_R6X734,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_R9I5T3,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_R9KF76,g__Clostridium.s__Clostridium_sp_ASF356,26.0
UniRef90_D1YGT1,unclassified,25.792087756799997
UniRef90_Q63291,unclassified,25.489823929099998
UniRef90_K1JJS6,unclassified,25.2556495223
UniRef90_Q4YE99,unclassified,25.0644319377
UniRef90_A6L277,unclassified,25.0
UniRef90_A6L927,g__Parabacteroides.s__Parabacteroides_goldsteinii,25.0
UniRef90_A6LAP3,g__Parabacteroides.s__Parabacteroides_goldsteinii,25.0
UniRef90_A6LH29,g__Parabacteroides.s__Parabacteroides_goldsteinii,25.0
UniRef90_I9EMK9,g__Parabacteroides.s__Parabacteroides_goldsteinii,25.0
UniRef90_K5Y0X3,g__Parabacteroides.s__Parabacteroides_goldsteinii,25.0
UniRef90_K5Y4X5,g__Parabacteroides.s__Parabacteroides_goldsteinii,25.0
UniRef90_K5Y6S4,g__Parabacteroides.s__Parabacteroides_goldsteinii,25.0
UniRef90_K5Y6T8,g__Parabacteroides.s__Parabacteroides_goldsteinii,25.0
UniRef90_K5Y7R8,g__Parabacteroides.s__Parabacteroides_goldsteinii,25.0
UniRef90_K5YG47,g__Parabacteroides.s__Parabacteroides_goldsteinii,25.0
UniRef90_K5YNC1,g__Parabacteroides.s__Parabacteroides_goldsteinii,25.0
UniRef90_K5YRH0,g__Parabacteroides.s__Parabacteroides_goldsteinii,25.0
UniRef90_K5YTG2,g__Parabacteroides.s__Parabacteroides_goldsteinii,25.0
UniRef90_K5YU76,g__Parabacteroides.s__Parabacteroides_goldsteinii,25.0
UniRef90_K5YUK4,g__Parabacteroides.s__Parabacteroides_goldsteinii,25.0
UniRef90_K5YVU8,g__Parabacteroides.s__Parabacteroides_goldsteinii,25.0
UniRef90_K5Z7N7,g__Parabacteroides.s__Parabacteroides_goldsteinii,25.0
UniRef90_K5Z875,g__Parabacteroides.s__Parabacteroides_goldsteinii,25.0
UniRef90_K5ZDE9,g__Parabacteroides.s__Parabacteroides_goldsteinii,25.0
UniRef90_K5ZEG5,g__Parabacteroides.s__Parabacteroides_goldsteinii,25.0
