uniref90,taxa,RPK
UniRef90_K5YSX2,g__Parabacteroides.s__Parabacteroides_goldsteinii,20.0
UniRef90_K5YTL8,g__Parabacteroides.s__Parabacteroides_goldsteinii,20.0
UniRef90_K5YTV2,g__Parabacteroides.s__Parabacteroides_goldsteinii,20.0
UniRef90_K5YTY4,g__Parabacteroides.s__Parabacteroides_goldsteinii,20.0
UniRef90_K5YW06,g__Parabacteroides.s__Parabacteroides_goldsteinii,20.0
UniRef90_K5YZG6,g__Parabacteroides.s__Parabacteroides_goldsteinii,20.0
UniRef90_K5Z0V0,g__Parabacteroides.s__Parabacteroides_goldsteinii,20.0
UniRef90_K5Z198,g__Parabacteroides.s__Parabacteroides_goldsteinii,20.0
UniRef90_K5Z4Z2,g__Parabacteroides.s__Parabacteroides_goldsteinii,20.0
UniRef90_K5Z514,g__Parabacteroides.s__Parabacteroides_goldsteinii,20.0
UniRef90_K5Z5S5,g__Parabacteroides.s__Parabacteroides_goldsteinii,20.0
UniRef90_K5Z5V5,g__Parabacteroides.s__Parabacteroides_goldsteinii,20.0
UniRef90_K5Z7W8,g__Parabacteroides.s__Parabacteroides_goldsteinii,20.0
UniRef90_K5Z877,g__Parabacteroides.s__Parabacteroides_goldsteinii,20.0
UniRef90_K5Z8B0,g__Parabacteroides.s__Parabacteroides_goldsteinii,20.0
UniRef90_K5Z8K9,g__Parabacteroides.s__Parabacteroides_goldsteinii,20.0
UniRef90_K5ZBW2,g__Parabacteroides.s__Parabacteroides_goldsteinii,20.0
UniRef90_K5ZH42,g__Parabacteroides.s__Parabacteroides_goldsteinii,20.0
UniRef90_K5ZHC5,g__Parabacteroides.s__Parabacteroides_goldsteinii,20.0
UniRef90_K5ZHE3,g__Parabacteroides.s__Parabacteroides_goldsteinii,20.0
UniRef90_K5ZHQ0,g__Parabacteroides.s__Parabacteroides_goldsteinii,20.0
UniRef90_K5ZI66,g__Parabacteroides.s__Parabacteroides_goldsteinii,20.0
UniRef90_K5ZI82,g__Parabacteroides.s__Parabacteroides_goldsteinii,20.0
UniRef90_K5ZLH4,g__Parabacteroides.s__Parabacteroides_goldsteinii,20.0
UniRef90_K5ZLI4,g__Parabacteroides.s__Parabacteroides_goldsteinii,20.0
UniRef90_K5ZLX4,g__Parabacteroides.s__Parabacteroides_goldsteinii,20.0
UniRef90_K5ZME5,g__Parabacteroides.s__Parabacteroides_goldsteinii,20.0
UniRef90_K5ZMH3,g__Parabacteroides.s__Parabacteroides_goldsteinii,20.0
UniRef90_K5ZMK8,g__Parabacteroides.s__Parabacteroides_goldsteinii,20.0
UniRef90_K5ZPM3,g__Parabacteroides.s__Parabacteroides_goldsteinii,20.0
UniRef90_K5ZPX8,g__Parabacteroides.s__Parabacteroides_goldsteinii,20.0
UniRef90_K5ZQ66,g__Parabacteroides.s__Parabacteroides_goldsteinii,20.0
UniRef90_K5ZQU8,g__Parabacteroides.s__Parabacteroides_goldsteinii,20.0
UniRef90_K5ZTY2,g__Parabacteroides.s__Parabacteroides_goldsteinii,20.0
UniRef90_K5ZU85,g__Parabacteroides.s__Parabacteroides_goldsteinii,20.0
UniRef90_K5ZUG1,g__Parabacteroides.s__Parabacteroides_goldsteinii,20.0
UniRef90_K5ZUQ7,g__Parabacteroides.s__Parabacteroides_goldsteinii,20.0
UniRef90_K5ZVB9,g__Parabacteroides.s__Parabacteroides_goldsteinii,20.0
UniRef90_K5ZVE5,g__Parabacteroides.s__Parabacteroides_goldsteinii,20.0
UniRef90_K5ZX39,g__Parabacteroides.s__Parabacteroides_goldsteinii,20.0
UniRef90_K5ZZC4,g__Parabacteroides.s__Parabacteroides_goldsteinii,20.0
UniRef90_K5ZZR0,g__Parabacteroides.s__Parabacteroides_goldsteinii,20.0
UniRef90_K5ZZZ8,g__Parabacteroides.s__Parabacteroides_goldsteinii,20.0
UniRef90_K6A1T4,g__Parabacteroides.s__Parabacteroides_goldsteinii,20.0
UniRef90_K6A237,g__Parabacteroides.s__Parabacteroides_goldsteinii,20.0
UniRef90_K6A2V3,g__Parabacteroides.s__Parabacteroides_goldsteinii,20.0
UniRef90_K6A441,g__Parabacteroides.s__Parabacteroides_goldsteinii,20.0
UniRef90_K6A4C7,g__Parabacteroides.s__Parabacteroides_goldsteinii,20.0
UniRef90_K6A744,g__Parabacteroides.s__Parabacteroides_goldsteinii,20.0
UniRef90_K6A812,g__Parabacteroides.s__Parabacteroides_goldsteinii,20.0
UniRef90_K6A8I1,g__Parabacteroides.s__Parabacteroides_goldsteinii,20.0
UniRef90_K6A9B9,g__Parabacteroides.s__Parabacteroides_goldsteinii,20.0
UniRef90_K6ABB5,g__Parabacteroides.s__Parabacteroides_goldsteinii,20.0
UniRef90_K6ALN5,g__Parabacteroides.s__Parabacteroides_goldsteinii,20.0
UniRef90_N1Z3H3,g__Clostridium.s__Clostridium_sp_ASF356,20.0
UniRef90_N1Z5A9,g__Clostridium.s__Clostridium_sp_ASF356,20.0
UniRef90_N1Z5E9,g__Clostridium.s__Clostridium_sp_ASF356,20.0
UniRef90_N1Z5G9,g__Clostridium.s__Clostridium_sp_ASF356,20.0
UniRef90_N1Z5U8,g__Clostridium.s__Clostridium_sp_ASF356,20.0
UniRef90_N1Z767,g__Clostridium.s__Clostridium_sp_ASF356,20.0
UniRef90_N1Z9J4,g__Clostridium.s__Clostridium_sp_ASF356,20.0
UniRef90_N1ZA07,g__Clostridium.s__Clostridium_sp_ASF356,20.0
UniRef90_N1ZAR2,g__Clostridium.s__Clostridium_sp_ASF356,20.0
UniRef90_N1ZC29,g__Clostridium.s__Clostridium_sp_ASF356,20.0
UniRef90_N1ZC77,g__Clostridium.s__Clostridium_sp_ASF356,20.0
UniRef90_N1ZCI1,g__Clostridium.s__Clostridium_sp_ASF356,20.0
UniRef90_N1ZCM4,g__Clostridium.s__Clostridium_sp_ASF356,20.0
UniRef90_N1ZCV7,g__Clostridium.s__Clostridium_sp_ASF356,20.0
UniRef90_N1ZD39,g__Clostridium.s__Clostridium_sp_ASF356,20.0
UniRef90_N1ZDD7,g__Clostridium.s__Clostridium_sp_ASF356,20.0
UniRef90_N1ZDX8,g__Clostridium.s__Clostridium_sp_ASF356,20.0
UniRef90_N1ZE12,g__Clostridium.s__Clostridium_sp_ASF356,20.0
UniRef90_N1ZE53,g__Clostridium.s__Clostridium_sp_ASF356,20.0
UniRef90_N1ZE61,g__Clostridium.s__Clostridium_sp_ASF356,20.0
UniRef90_N1ZE69,g__Clostridium.s__Clostridium_sp_ASF356,20.0
UniRef90_N1ZE79,g__Clostridium.s__Clostridium_sp_ASF356,20.0
UniRef90_N1ZEG8,g__Clostridium.s__Clostridium_sp_ASF356,20.0
UniRef90_N1ZEQ4,g__Clostridium.s__Clostridium_sp_ASF356,20.0
UniRef90_N1ZEV3,g__Clostridium.s__Clostridium_sp_ASF356,20.0
UniRef90_N1ZFC4,g__Clostridium.s__Clostridium_sp_ASF356,20.0
UniRef90_N1ZFJ5,g__Clostridium.s__Clostridium_sp_ASF356,20.0
UniRef90_N1ZGZ8,g__Clostridium.s__Clostridium_sp_ASF356,20.0
UniRef90_N1ZI82,g__Clostridium.s__Clostridium_sp_ASF356,20.0
UniRef90_N1ZIA7,g__Clostridium.s__Clostridium_sp_ASF356,20.0
UniRef90_N1ZIH1,g__Clostridium.s__Clostridium_sp_ASF356,20.0
UniRef90_N1ZJC5,g__Clostridium.s__Clostridium_sp_ASF356,20.0
UniRef90_N1ZJH3,g__Clostridium.s__Clostridium_sp_ASF356,20.0
UniRef90_N1ZKF3,g__Clostridium.s__Clostridium_sp_ASF356,20.0
UniRef90_N1ZKY7,g__Clostridium.s__Clostridium_sp_ASF356,20.0
UniRef90_N1ZLC7,g__Clostridium.s__Clostridium_sp_ASF356,20.0
UniRef90_N1ZM28,g__Clostridium.s__Clostridium_sp_ASF356,20.0
UniRef90_N1ZM86,g__Clostridium.s__Clostridium_sp_ASF356,20.0
UniRef90_N1ZMB7,g__Clostridium.s__Clostridium_sp_ASF356,20.0
UniRef90_N1ZMW0,g__Clostridium.s__Clostridium_sp_ASF356,20.0
UniRef90_N1ZMX6,g__Clostridium.s__Clostridium_sp_ASF356,20.0
UniRef90_N1ZN93,g__Clostridium.s__Clostridium_sp_ASF356,20.0
UniRef90_N1ZNN8,g__Clostridium.s__Clostridium_sp_ASF356,20.0
UniRef90_N1ZP86,g__Clostridium.s__Clostridium_sp_ASF356,20.0
UniRef90_N1ZPU5,g__Lactobacillus.s__Lactobacillus_murinus,20.0
UniRef90_N1ZRT3,g__Clostridium.s__Clostridium_sp_ASF356,20.0
UniRef90_N1ZS09,g__Clostridium.s__Clostridium_sp_ASF356,20.0
UniRef90_N1ZSH0,g__Clostridium.s__Clostridium_sp_ASF356,20.0
UniRef90_N1ZTG9,g__Clostridium.s__Clostridium_sp_ASF356,20.0
UniRef90_N1ZTH6,g__Lactobacillus.s__Lactobacillus_murinus,20.0
UniRef90_N1ZX92,g__Lactobacillus.s__Lactobacillus_murinus,20.0
UniRef90_N2ASK3,g__Parabacteroides.s__Parabacteroides_goldsteinii,20.0
UniRef90_N2ATH5,g__Parabacteroides.s__Parabacteroides_goldsteinii,20.0
UniRef90_N2ATR7,g__Parabacteroides.s__Parabacteroides_goldsteinii,20.0
UniRef90_N2AUH3,g__Parabacteroides.s__Parabacteroides_goldsteinii,20.0
UniRef90_N2AWQ9,g__Parabacteroides.s__Parabacteroides_goldsteinii,20.0
UniRef90_N2AYE2,g__Parabacteroides.s__Parabacteroides_goldsteinii,20.0
UniRef90_N2AYR3,g__Parabacteroides.s__Parabacteroides_goldsteinii,20.0
UniRef90_N2AZF1,g__Parabacteroides.s__Parabacteroides_goldsteinii,20.0
UniRef90_N2B3F0,g__Parabacteroides.s__Parabacteroides_goldsteinii,20.0
UniRef90_N2B3G2,g__Parabacteroides.s__Parabacteroides_goldsteinii,20.0
UniRef90_N2B3M8,g__Parabacteroides.s__Parabacteroides_goldsteinii,20.0
UniRef90_N2B5E8,g__Parabacteroides.s__Parabacteroides_goldsteinii,20.0
UniRef90_N2B758,g__Parabacteroides.s__Parabacteroides_goldsteinii,20.0
UniRef90_N2B978,g__Parabacteroides.s__Parabacteroides_goldsteinii,20.0
UniRef90_N2BAA7,g__Parabacteroides.s__Parabacteroides_goldsteinii,20.0
UniRef90_N2BE22,g__Parabacteroides.s__Parabacteroides_goldsteinii,20.0
UniRef90_N2BED4,g__Parabacteroides.s__Parabacteroides_goldsteinii,20.0
UniRef90_R5AM41,g__Clostridium.s__Clostridium_sp_ASF356,20.0
UniRef90_R5DE23,g__Parabacteroides.s__Parabacteroides_goldsteinii,20.0
UniRef90_R5DER9,g__Parabacteroides.s__Parabacteroides_goldsteinii,20.0
UniRef90_R5DHD0,g__Parabacteroides.s__Parabacteroides_goldsteinii,20.0
UniRef90_R5DNU5,g__Parabacteroides.s__Parabacteroides_goldsteinii,20.0
UniRef90_R6WUS9,g__Parabacteroides.s__Parabacteroides_goldsteinii,20.0
UniRef90_R6WUW6,g__Parabacteroides.s__Parabacteroides_goldsteinii,20.0
UniRef90_R6X0L0,g__Parabacteroides.s__Parabacteroides_goldsteinii,20.0
UniRef90_R6X593,g__Parabacteroides.s__Parabacteroides_goldsteinii,20.0
UniRef90_R6X734,g__Parabacteroides.s__Parabacteroides_goldsteinii,20.0
UniRef90_UPI000363CB30,g__Blautia.s__Blautia_producta,20.0
UniRef90_UPI000376E986,g__Blautia.s__Blautia_producta,20.0
UniRef90_V2QI23,g__Mucispirillum.s__Mucispirillum_schaedleri,20.0
UniRef90_U4C9R8,unclassified,19.9959550301
UniRef90_Q4YIF0,unclassified,19.955646865
UniRef90_Q4YFU9,unclassified,19.7023102578
UniRef90_Q7R7S5,unclassified,19.6868416753
UniRef90_UPI00033174BD,unclassified,19.0310286601
UniRef90_A6L287,g__Parabacteroides.s__Parabacteroides_goldsteinii,19.0
UniRef90_A6LA92,g__Parabacteroides.s__Parabacteroides_goldsteinii,19.0
UniRef90_A6LBG7,g__Parabacteroides.s__Parabacteroides_goldsteinii,19.0
UniRef90_A6LE82,g__Parabacteroides.s__Parabacteroides_goldsteinii,19.0
UniRef90_A6LEI2,g__Parabacteroides.s__Parabacteroides_goldsteinii,19.0
UniRef90_A6LEN1,g__Parabacteroides.s__Parabacteroides_goldsteinii,19.0
UniRef90_A6LI95,g__Parabacteroides.s__Parabacteroides_goldsteinii,19.0
UniRef90_G8UHS2,g__Parabacteroides.s__Parabacteroides_goldsteinii,19.0
UniRef90_K5Y084,g__Parabacteroides.s__Parabacteroides_goldsteinii,19.0
UniRef90_K5YEE7,g__Parabacteroides.s__Parabacteroides_goldsteinii,19.0
UniRef90_K5YG43,g__Parabacteroides.s__Parabacteroides_goldsteinii,19.0
UniRef90_K5YK56,g__Parabacteroides.s__Parabacteroides_goldsteinii,19.0
UniRef90_K5YR42,g__Parabacteroides.s__Parabacteroides_goldsteinii,19.0
UniRef90_K5YRH8,g__Parabacteroides.s__Parabacteroides_goldsteinii,19.0
UniRef90_K5YS01,g__Parabacteroides.s__Parabacteroides_goldsteinii,19.0
UniRef90_K5YUH8,g__Parabacteroides.s__Parabacteroides_goldsteinii,19.0
UniRef90_K5YUK0,g__Parabacteroides.s__Parabacteroides_goldsteinii,19.0
UniRef90_K5YVH8,g__Parabacteroides.s__Parabacteroides_goldsteinii,19.0
UniRef90_K5YVQ5,g__Parabacteroides.s__Parabacteroides_goldsteinii,19.0
UniRef90_K5YVR4,g__Parabacteroides.s__Parabacteroides_goldsteinii,19.0
UniRef90_K5YXC8,g__Parabacteroides.s__Parabacteroides_goldsteinii,19.0
UniRef90_K5YXU2,g__Parabacteroides.s__Parabacteroides_goldsteinii,19.0
UniRef90_K5YXW3,g__Parabacteroides.s__Parabacteroides_goldsteinii,19.0
UniRef90_K5YYK0,g__Parabacteroides.s__Parabacteroides_goldsteinii,19.0
UniRef90_K5Z0B1,g__Parabacteroides.s__Parabacteroides_goldsteinii,19.0
UniRef90_K5Z3I9,g__Parabacteroides.s__Parabacteroides_goldsteinii,19.0
UniRef90_K5Z5G1,g__Parabacteroides.s__Parabacteroides_goldsteinii,19.0
UniRef90_K5ZAU8,g__Parabacteroides.s__Parabacteroides_goldsteinii,19.0
UniRef90_K5ZAX5,g__Parabacteroides.s__Parabacteroides_goldsteinii,19.0
UniRef90_K5ZBN7,g__Parabacteroides.s__Parabacteroides_goldsteinii,19.0
UniRef90_K5ZDM0,g__Parabacteroides.s__Parabacteroides_goldsteinii,19.0
UniRef90_K5ZDZ5,g__Parabacteroides.s__Parabacteroides_goldsteinii,19.0
UniRef90_K5ZGN8,g__Parabacteroides.s__Parabacteroides_goldsteinii,19.0
UniRef90_K5ZGP4,g__Parabacteroides.s__Parabacteroides_goldsteinii,19.0
UniRef90_K5ZHS3,g__Parabacteroides.s__Parabacteroides_goldsteinii,19.0
UniRef90_K5ZKX9,g__Parabacteroides.s__Parabacteroides_goldsteinii,19.0
UniRef90_K5ZLQ3,g__Parabacteroides.s__Parabacteroides_goldsteinii,19.0
UniRef90_K5ZMM1,g__Parabacteroides.s__Parabacteroides_goldsteinii,19.0
UniRef90_K5ZRG2,g__Parabacteroides.s__Parabacteroides_goldsteinii,19.0
UniRef90_K5ZTR1,g__Parabacteroides.s__Parabacteroides_goldsteinii,19.0
UniRef90_K5ZU75,g__Parabacteroides.s__Parabacteroides_goldsteinii,19.0
UniRef90_K5ZUQ5,g__Parabacteroides.s__Parabacteroides_goldsteinii,19.0
UniRef90_K5ZUS2,g__Parabacteroides.s__Parabacteroides_goldsteinii,19.0
UniRef90_K5ZV13,g__Parabacteroides.s__Parabacteroides_goldsteinii,19.0
UniRef90_K5ZVA3,g__Parabacteroides.s__Parabacteroides_goldsteinii,19.0
UniRef90_K5ZW88,g__Parabacteroides.s__Parabacteroides_goldsteinii,19.0
UniRef90_K5ZZ33,g__Parabacteroides.s__Parabacteroides_goldsteinii,19.0
UniRef90_K5ZZW7,g__Parabacteroides.s__Parabacteroides_goldsteinii,19.0
UniRef90_K6A0A0,g__Parabacteroides.s__Parabacteroides_goldsteinii,19.0
UniRef90_K6A178,g__Parabacteroides.s__Parabacteroides_goldsteinii,19.0
UniRef90_K6A222,g__Parabacteroides.s__Parabacteroides_goldsteinii,19.0
UniRef90_K6A6X2,g__Parabacteroides.s__Parabacteroides_goldsteinii,19.0
UniRef90_K6A9E0,g__Parabacteroides.s__Parabacteroides_goldsteinii,19.0
UniRef90_K6ACQ2,g__Parabacteroides.s__Parabacteroides_goldsteinii,19.0
UniRef90_K6AHE9,g__Parabacteroides.s__Parabacteroides_goldsteinii,19.0
UniRef90_K6ALV9,g__Parabacteroides.s__Parabacteroides_goldsteinii,19.0
UniRef90_K6AMH5,g__Parabacteroides.s__Parabacteroides_goldsteinii,19.0
UniRef90_K6APS5,g__Parabacteroides.s__Parabacteroides_goldsteinii,19.0
UniRef90_K6AX32,g__Parabacteroides.s__Parabacteroides_goldsteinii,19.0
UniRef90_N1Z2C4,g__Clostridium.s__Clostridium_sp_ASF356,19.0
UniRef90_N1Z2S6,g__Clostridium.s__Clostridium_sp_ASF356,19.0
UniRef90_N1Z3Q8,g__Clostridium.s__Clostridium_sp_ASF356,19.0
UniRef90_N1Z5C3,g__Clostridium.s__Clostridium_sp_ASF356,19.0
UniRef90_N1Z5P3,g__Clostridium.s__Clostridium_sp_ASF356,19.0
UniRef90_N1Z5Z3,g__Clostridium.s__Clostridium_sp_ASF356,19.0
UniRef90_N1ZBD2,g__Clostridium.s__Clostridium_sp_ASF356,19.0
UniRef90_N1ZBP0,g__Clostridium.s__Clostridium_sp_ASF356,19.0
UniRef90_N1ZC42,g__Clostridium.s__Clostridium_sp_ASF356,19.0
UniRef90_N1ZC47,g__Clostridium.s__Clostridium_sp_ASF356,19.0
UniRef90_N1ZCA1,g__Clostridium.s__Clostridium_sp_ASF356,19.0
UniRef90_N1ZCX5,g__Clostridium.s__Clostridium_sp_ASF356,19.0
UniRef90_N1ZDM7,g__Clostridium.s__Clostridium_sp_ASF356,19.0
UniRef90_N1ZE17,g__Clostridium.s__Clostridium_sp_ASF356,19.0
UniRef90_N1ZEE0,g__Clostridium.s__Clostridium_sp_ASF356,19.0
UniRef90_N1ZEJ3,g__Clostridium.s__Clostridium_sp_ASF356,19.0
UniRef90_N1ZFX8,g__Clostridium.s__Clostridium_sp_ASF356,19.0
UniRef90_N1ZGE1,g__Clostridium.s__Clostridium_sp_ASF356,19.0
UniRef90_N1ZHT7,g__Clostridium.s__Clostridium_sp_ASF356,19.0
UniRef90_N1ZI85,g__Clostridium.s__Clostridium_sp_ASF356,19.0
UniRef90_N1ZI87,g__Clostridium.s__Clostridium_sp_ASF356,19.0
UniRef90_N1ZJ94,g__Clostridium.s__Clostridium_sp_ASF356,19.0
UniRef90_N1ZJB2,g__Clostridium.s__Clostridium_sp_ASF356,19.0
UniRef90_N1ZJL5,g__Clostridium.s__Clostridium_sp_ASF356,19.0
UniRef90_N1ZJZ2,g__Clostridium.s__Clostridium_sp_ASF356,19.0
UniRef90_N1ZKC4,g__Clostridium.s__Clostridium_sp_ASF356,19.0
UniRef90_N1ZKQ5,g__Clostridium.s__Clostridium_sp_ASF356,19.0
UniRef90_N1ZL46,g__Clostridium.s__Clostridium_sp_ASF356,19.0
UniRef90_N1ZL99,g__Clostridium.s__Clostridium_sp_ASF356,19.0
UniRef90_N1ZLQ6,g__Clostridium.s__Clostridium_sp_ASF356,19.0
UniRef90_N1ZLW2,g__Clostridium.s__Clostridium_sp_ASF356,19.0
UniRef90_N1ZLX0,g__Clostridium.s__Clostridium_sp_ASF356,19.0
UniRef90_N1ZMB1,g__Clostridium.s__Clostridium_sp_ASF356,19.0
UniRef90_N1ZMC8,g__Clostridium.s__Clostridium_sp_ASF356,19.0
UniRef90_N1ZMZ5,g__Clostridium.s__Clostridium_sp_ASF356,19.0
UniRef90_N1ZNV3,g__Clostridium.s__Clostridium_sp_ASF356,19.0
UniRef90_N1ZP36,g__Clostridium.s__Clostridium_sp_ASF356,19.0
UniRef90_N1ZPF6,g__Clostridium.s__Clostridium_sp_ASF356,19.0
UniRef90_N1ZSB9,g__Clostridium.s__Clostridium_sp_ASF356,19.0
UniRef90_N2AJI7,g__Parabacteroides.s__Parabacteroides_goldsteinii,19.0
UniRef90_N2AMP0,g__Parabacteroides.s__Parabacteroides_goldsteinii,19.0
UniRef90_N2AS78,g__Parabacteroides.s__Parabacteroides_goldsteinii,19.0
UniRef90_N2ASK8,g__Parabacteroides.s__Parabacteroides_goldsteinii,19.0
UniRef90_N2ASZ2,g__Parabacteroides.s__Parabacteroides_goldsteinii,19.0
UniRef90_N2ATJ0,g__Parabacteroides.s__Parabacteroides_goldsteinii,19.0
UniRef90_N2AUU5,g__Parabacteroides.s__Parabacteroides_goldsteinii,19.0
UniRef90_N2AVC9,g__Parabacteroides.s__Parabacteroides_goldsteinii,19.0
UniRef90_N2AWS6,g__Parabacteroides.s__Parabacteroides_goldsteinii,19.0
UniRef90_N2AZ95,g__Parabacteroides.s__Parabacteroides_goldsteinii,19.0
UniRef90_N2B1N1,g__Parabacteroides.s__Parabacteroides_goldsteinii,19.0
UniRef90_N2B3C3,g__Parabacteroides.s__Parabacteroides_goldsteinii,19.0
UniRef90_N2B510,g__Parabacteroides.s__Parabacteroides_goldsteinii,19.0
UniRef90_N2B5T1,g__Parabacteroides.s__Parabacteroides_goldsteinii,19.0
UniRef90_N2B9K2,g__Parabacteroides.s__Parabacteroides_goldsteinii,19.0
UniRef90_N2BA16,g__Parabacteroides.s__Parabacteroides_goldsteinii,19.0
UniRef90_N2BA94,g__Parabacteroides.s__Parabacteroides_goldsteinii,19.0
UniRef90_N2BAE2,g__Parabacteroides.s__Parabacteroides_goldsteinii,19.0
UniRef90_Q7MXB9,g__Parabacteroides.s__Parabacteroides_goldsteinii,19.0
UniRef90_R5DMB9,g__Parabacteroides.s__Parabacteroides_goldsteinii,19.0
UniRef90_R6IHN3,g__Parabacteroides.s__Parabacteroides_goldsteinii,19.0
UniRef90_R6WSG7,g__Parabacteroides.s__Parabacteroides_goldsteinii,19.0
UniRef90_R6WTJ5,g__Parabacteroides.s__Parabacteroides_goldsteinii,19.0
UniRef90_R7JNB8,g__Parabacteroides.s__Parabacteroides_goldsteinii,19.0
UniRef90_R9HNK1,g__Parabacteroides.s__Parabacteroides_goldsteinii,19.0
UniRef90_S0GSG7,g__Parabacteroides.s__Parabacteroides_goldsteinii,19.0
UniRef90_UPI00037D6744,g__Blautia.s__Blautia_producta,19.0
UniRef90_V2Q9Y5,g__Mucispirillum.s__Mucispirillum_schaedleri,19.0
UniRef90_V2QDI8,g__Mucispirillum.s__Mucispirillum_schaedleri,19.0
UniRef90_V2QGH3,g__Mucispirillum.s__Mucispirillum_schaedleri,19.0
UniRef90_V2RMZ6,g__Mucispirillum.s__Mucispirillum_schaedleri,19.0
UniRef90_C4ICR7,unclassified,18.868154462899998
UniRef90_N4MKJ8,unclassified,18.8564311563
UniRef90_Q6TUG6,unclassified,18.7122642705
UniRef90_Q4YMH5,unclassified,18.436865077
UniRef90_Q4X6Z1,unclassified,18.3311130397
UniRef90_I7JND3,unclassified,18.0488596451
UniRef90_A6L9K4,g__Parabacteroides.s__Parabacteroides_goldsteinii,18.0
UniRef90_A6LEJ5,g__Parabacteroides.s__Parabacteroides_goldsteinii,18.0
UniRef90_A6LG93,g__Parabacteroides.s__Parabacteroides_goldsteinii,18.0
UniRef90_A6LGA8,g__Parabacteroides.s__Parabacteroides_goldsteinii,18.0
UniRef90_A6LI32,g__Parabacteroides.s__Parabacteroides_goldsteinii,18.0
UniRef90_D4WG46,unclassified,18.0
UniRef90_D8ILT9,g__Lactobacillus.s__Lactobacillus_murinus,18.0
UniRef90_E1WS02,g__Parabacteroides.s__Parabacteroides_goldsteinii,18.0
UniRef90_F0R8Z3,g__Parabacteroides.s__Parabacteroides_goldsteinii,18.0
UniRef90_K5XZX2,g__Parabacteroides.s__Parabacteroides_goldsteinii,18.0
UniRef90_K5Y7V7,g__Parabacteroides.s__Parabacteroides_goldsteinii,18.0
UniRef90_K5YBB1,g__Parabacteroides.s__Parabacteroides_goldsteinii,18.0
UniRef90_K5YG17,g__Parabacteroides.s__Parabacteroides_goldsteinii,18.0
UniRef90_K5YIY6,g__Parabacteroides.s__Parabacteroides_goldsteinii,18.0
UniRef90_K5YQU7,g__Parabacteroides.s__Parabacteroides_goldsteinii,18.0
UniRef90_K5YRY1,g__Parabacteroides.s__Parabacteroides_goldsteinii,18.0
UniRef90_K5YVK1,g__Parabacteroides.s__Parabacteroides_goldsteinii,18.0
UniRef90_K5YVP1,g__Parabacteroides.s__Parabacteroides_goldsteinii,18.0
UniRef90_K5YVP5,g__Parabacteroides.s__Parabacteroides_goldsteinii,18.0
UniRef90_K5YXY8,g__Parabacteroides.s__Parabacteroides_goldsteinii,18.0
UniRef90_K5YY99,g__Parabacteroides.s__Parabacteroides_goldsteinii,18.0
UniRef90_K5YZ92,g__Parabacteroides.s__Parabacteroides_goldsteinii,18.0
UniRef90_K5Z1X2,g__Parabacteroides.s__Parabacteroides_goldsteinii,18.0
UniRef90_K5Z470,g__Parabacteroides.s__Parabacteroides_goldsteinii,18.0
UniRef90_K5Z534,g__Parabacteroides.s__Parabacteroides_goldsteinii,18.0
UniRef90_K5Z767,g__Parabacteroides.s__Parabacteroides_goldsteinii,18.0
UniRef90_K5Z779,g__Parabacteroides.s__Parabacteroides_goldsteinii,18.0
UniRef90_K5Z7D2,g__Parabacteroides.s__Parabacteroides_goldsteinii,18.0
UniRef90_K5ZA31,g__Parabacteroides.s__Parabacteroides_goldsteinii,18.0
UniRef90_K5ZBK4,g__Parabacteroides.s__Parabacteroides_goldsteinii,18.0
UniRef90_K5ZD00,g__Parabacteroides.s__Parabacteroides_goldsteinii,18.0
UniRef90_K5ZD67,g__Parabacteroides.s__Parabacteroides_goldsteinii,18.0
UniRef90_K5ZDA5,g__Parabacteroides.s__Parabacteroides_goldsteinii,18.0
UniRef90_K5ZDW2,g__Parabacteroides.s__Parabacteroides_goldsteinii,18.0
UniRef90_K5ZHI4,g__Parabacteroides.s__Parabacteroides_goldsteinii,18.0
UniRef90_K5ZHL7,g__Parabacteroides.s__Parabacteroides_goldsteinii,18.0
UniRef90_K5ZI85,g__Parabacteroides.s__Parabacteroides_goldsteinii,18.0
UniRef90_K5ZKC1,g__Parabacteroides.s__Parabacteroides_goldsteinii,18.0
UniRef90_K5ZMB2,g__Parabacteroides.s__Parabacteroides_goldsteinii,18.0
UniRef90_K5ZMK5,g__Parabacteroides.s__Parabacteroides_goldsteinii,18.0
UniRef90_K5ZMW1,g__Parabacteroides.s__Parabacteroides_goldsteinii,18.0
UniRef90_K5ZNL7,g__Parabacteroides.s__Parabacteroides_goldsteinii,18.0
UniRef90_K5ZP81,g__Parabacteroides.s__Parabacteroides_goldsteinii,18.0
UniRef90_K5ZQP8,g__Parabacteroides.s__Parabacteroides_goldsteinii,18.0
UniRef90_K5ZTE2,g__Parabacteroides.s__Parabacteroides_goldsteinii,18.0
UniRef90_K5ZTE9,g__Parabacteroides.s__Parabacteroides_goldsteinii,18.0
UniRef90_K5ZTN1,g__Parabacteroides.s__Parabacteroides_goldsteinii,18.0
UniRef90_K5ZU34,g__Parabacteroides.s__Parabacteroides_goldsteinii,18.0
UniRef90_K5ZUE5,g__Parabacteroides.s__Parabacteroides_goldsteinii,18.0
UniRef90_K5ZUL5,g__Parabacteroides.s__Parabacteroides_goldsteinii,18.0
UniRef90_K5ZUN8,g__Parabacteroides.s__Parabacteroides_goldsteinii,18.0
UniRef90_K5ZUS8,g__Parabacteroides.s__Parabacteroides_goldsteinii,18.0
