GeneID,RPK,taxa
UniRef90_K5ZRF0|g__Parabacteroides.s__Parabacteroides_goldsteinii,113.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZV32|g__Parabacteroides.s__Parabacteroides_goldsteinii,113.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZVQ8|g__Parabacteroides.s__Parabacteroides_goldsteinii,113.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6A1R3|g__Parabacteroides.s__Parabacteroides_goldsteinii,113.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6A3N9|g__Parabacteroides.s__Parabacteroides_goldsteinii,113.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6ALI9|g__Parabacteroides.s__Parabacteroides_goldsteinii,113.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6AMA0|g__Parabacteroides.s__Parabacteroides_goldsteinii,113.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6AP39|g__Parabacteroides.s__Parabacteroides_goldsteinii,113.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N1ZEN9|g__Clostridium.s__Clostridium_sp_ASF356,113.0,g__Clostridium.s__Clostridium_sp_ASF356
UniRef90_N2B341|g__Parabacteroides.s__Parabacteroides_goldsteinii,113.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2B7R4|g__Parabacteroides.s__Parabacteroides_goldsteinii,113.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5Y6T0|g__Parabacteroides.s__Parabacteroides_goldsteinii,112.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZPC3|g__Parabacteroides.s__Parabacteroides_goldsteinii,112.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZUF1|g__Parabacteroides.s__Parabacteroides_goldsteinii,112.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZUS2|g__Parabacteroides.s__Parabacteroides_goldsteinii,112.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6AD93|g__Parabacteroides.s__Parabacteroides_goldsteinii,112.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6AWA6|g__Parabacteroides.s__Parabacteroides_goldsteinii,112.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2AXX6|g__Parabacteroides.s__Parabacteroides_goldsteinii,112.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2AZA5|g__Parabacteroides.s__Parabacteroides_goldsteinii,112.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2B5T1|g__Parabacteroides.s__Parabacteroides_goldsteinii,112.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2BAC1|g__Parabacteroides.s__Parabacteroides_goldsteinii,112.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_R6WTW9|g__Parabacteroides.s__Parabacteroides_goldsteinii,112.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_R6Y6S0|g__Parabacteroides.s__Parabacteroides_goldsteinii,112.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_A6LEU6|g__Parabacteroides.s__Parabacteroides_goldsteinii,111.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5YG52|g__Parabacteroides.s__Parabacteroides_goldsteinii,111.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5YVN2|g__Parabacteroides.s__Parabacteroides_goldsteinii,111.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5Z3H8|g__Parabacteroides.s__Parabacteroides_goldsteinii,111.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5Z7B3|g__Parabacteroides.s__Parabacteroides_goldsteinii,111.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZK29|g__Parabacteroides.s__Parabacteroides_goldsteinii,111.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZP71|g__Parabacteroides.s__Parabacteroides_goldsteinii,111.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZQR9|g__Parabacteroides.s__Parabacteroides_goldsteinii,111.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZVM8|g__Parabacteroides.s__Parabacteroides_goldsteinii,111.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZWZ8|g__Parabacteroides.s__Parabacteroides_goldsteinii,111.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZYX6|g__Parabacteroides.s__Parabacteroides_goldsteinii,111.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6A2D7|g__Parabacteroides.s__Parabacteroides_goldsteinii,111.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6A3I5|g__Parabacteroides.s__Parabacteroides_goldsteinii,111.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6AHB1|g__Parabacteroides.s__Parabacteroides_goldsteinii,111.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2AJ83|g__Parabacteroides.s__Parabacteroides_goldsteinii,111.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2AS70|g__Parabacteroides.s__Parabacteroides_goldsteinii,111.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2AUU4|g__Parabacteroides.s__Parabacteroides_goldsteinii,111.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2AX68|g__Parabacteroides.s__Parabacteroides_goldsteinii,111.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_R9HR76|g__Parabacteroides.s__Parabacteroides_goldsteinii,111.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5Y4Y6|g__Parabacteroides.s__Parabacteroides_goldsteinii,110.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZLL5|g__Parabacteroides.s__Parabacteroides_goldsteinii,110.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZMF9|g__Parabacteroides.s__Parabacteroides_goldsteinii,110.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZNI4|g__Parabacteroides.s__Parabacteroides_goldsteinii,110.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6A1B3|g__Parabacteroides.s__Parabacteroides_goldsteinii,110.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6A254|g__Parabacteroides.s__Parabacteroides_goldsteinii,110.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6A3W4|g__Parabacteroides.s__Parabacteroides_goldsteinii,110.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6ABH1|g__Parabacteroides.s__Parabacteroides_goldsteinii,110.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6AUH3|g__Parabacteroides.s__Parabacteroides_goldsteinii,110.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_A6LER8|g__Parabacteroides.s__Parabacteroides_goldsteinii,109.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5YHG5|g__Parabacteroides.s__Parabacteroides_goldsteinii,109.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5YTU3|g__Parabacteroides.s__Parabacteroides_goldsteinii,109.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5Z0B1|g__Parabacteroides.s__Parabacteroides_goldsteinii,109.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5Z7J6|g__Parabacteroides.s__Parabacteroides_goldsteinii,109.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZAI5|g__Parabacteroides.s__Parabacteroides_goldsteinii,109.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZBV9|g__Parabacteroides.s__Parabacteroides_goldsteinii,109.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZEA4|g__Parabacteroides.s__Parabacteroides_goldsteinii,109.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZLS1|g__Parabacteroides.s__Parabacteroides_goldsteinii,109.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZQT2|g__Parabacteroides.s__Parabacteroides_goldsteinii,109.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZTR7|g__Parabacteroides.s__Parabacteroides_goldsteinii,109.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZUG1|g__Parabacteroides.s__Parabacteroides_goldsteinii,109.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZYS2|g__Parabacteroides.s__Parabacteroides_goldsteinii,109.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZZ09|g__Parabacteroides.s__Parabacteroides_goldsteinii,109.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6APR5|g__Parabacteroides.s__Parabacteroides_goldsteinii,109.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N1ZPE1|g__Lactobacillus.s__Lactobacillus_murinus,109.0,g__Lactobacillus.s__Lactobacillus_murinus
UniRef90_N2AS56|g__Parabacteroides.s__Parabacteroides_goldsteinii,109.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2AWI5|g__Parabacteroides.s__Parabacteroides_goldsteinii,109.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2B3J7|g__Parabacteroides.s__Parabacteroides_goldsteinii,109.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_Q64WK2|g__Parabacteroides.s__Parabacteroides_goldsteinii,109.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_R5DR75|g__Parabacteroides.s__Parabacteroides_goldsteinii,109.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_A6LIG0|g__Parabacteroides.s__Parabacteroides_goldsteinii,108.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5YG43|g__Parabacteroides.s__Parabacteroides_goldsteinii,108.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5YVX1|g__Parabacteroides.s__Parabacteroides_goldsteinii,108.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZMN1|g__Parabacteroides.s__Parabacteroides_goldsteinii,108.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6A5K3|g__Parabacteroides.s__Parabacteroides_goldsteinii,108.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6AP44|g__Parabacteroides.s__Parabacteroides_goldsteinii,108.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6APQ2|g__Parabacteroides.s__Parabacteroides_goldsteinii,108.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6AWG5|g__Parabacteroides.s__Parabacteroides_goldsteinii,108.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N1ZEB8|g__Clostridium.s__Clostridium_sp_ASF356,108.0,g__Clostridium.s__Clostridium_sp_ASF356
UniRef90_N2AXC2|g__Parabacteroides.s__Parabacteroides_goldsteinii,108.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2AZK4|g__Parabacteroides.s__Parabacteroides_goldsteinii,108.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2B8C8|g__Parabacteroides.s__Parabacteroides_goldsteinii,108.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_R6IQZ0|g__Parabacteroides.s__Parabacteroides_goldsteinii,108.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5Z760|g__Parabacteroides.s__Parabacteroides_goldsteinii,107.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5Z7G2|g__Parabacteroides.s__Parabacteroides_goldsteinii,107.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZHJ8|g__Parabacteroides.s__Parabacteroides_goldsteinii,107.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZHP8|g__Parabacteroides.s__Parabacteroides_goldsteinii,107.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZHX9|g__Parabacteroides.s__Parabacteroides_goldsteinii,107.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZN28|g__Parabacteroides.s__Parabacteroides_goldsteinii,107.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6A2B0|g__Parabacteroides.s__Parabacteroides_goldsteinii,107.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6A8Z8|g__Parabacteroides.s__Parabacteroides_goldsteinii,107.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6AA44|g__Parabacteroides.s__Parabacteroides_goldsteinii,107.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6ADA5|g__Parabacteroides.s__Parabacteroides_goldsteinii,107.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6ALR6|g__Parabacteroides.s__Parabacteroides_goldsteinii,107.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N1ZJQ1|g__Clostridium.s__Clostridium_sp_ASF356,107.0,g__Clostridium.s__Clostridium_sp_ASF356
UniRef90_N2ALJ4|g__Parabacteroides.s__Parabacteroides_goldsteinii,107.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2B3K1|g__Parabacteroides.s__Parabacteroides_goldsteinii,107.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2B3K8|g__Parabacteroides.s__Parabacteroides_goldsteinii,107.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_V2QBZ0|g__Mucispirillum.s__Mucispirillum_schaedleri,107.0,g__Mucispirillum.s__Mucispirillum_schaedleri
UniRef90_A6LBT5|g__Parabacteroides.s__Parabacteroides_goldsteinii,106.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5YM68|g__Parabacteroides.s__Parabacteroides_goldsteinii,106.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5YUG2|g__Parabacteroides.s__Parabacteroides_goldsteinii,106.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5YVH5|g__Parabacteroides.s__Parabacteroides_goldsteinii,106.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5YVQ6|g__Parabacteroides.s__Parabacteroides_goldsteinii,106.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5YXD8|g__Parabacteroides.s__Parabacteroides_goldsteinii,106.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5YY47|g__Parabacteroides.s__Parabacteroides_goldsteinii,106.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5Z076|g__Parabacteroides.s__Parabacteroides_goldsteinii,106.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZD34|g__Parabacteroides.s__Parabacteroides_goldsteinii,106.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZDT7|g__Parabacteroides.s__Parabacteroides_goldsteinii,106.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZHA2|g__Parabacteroides.s__Parabacteroides_goldsteinii,106.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZYP2|g__Parabacteroides.s__Parabacteroides_goldsteinii,106.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZZY8|g__Parabacteroides.s__Parabacteroides_goldsteinii,106.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6A606|g__Parabacteroides.s__Parabacteroides_goldsteinii,106.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6AI23|g__Parabacteroides.s__Parabacteroides_goldsteinii,106.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6AIP7|g__Parabacteroides.s__Parabacteroides_goldsteinii,106.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6ALE6|g__Parabacteroides.s__Parabacteroides_goldsteinii,106.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N1Z5X3|g__Clostridium.s__Clostridium_sp_ASF356,106.0,g__Clostridium.s__Clostridium_sp_ASF356
UniRef90_N1ZIZ7|g__Clostridium.s__Clostridium_sp_ASF356,106.0,g__Clostridium.s__Clostridium_sp_ASF356
UniRef90_N2AZP9|g__Parabacteroides.s__Parabacteroides_goldsteinii,106.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2AZW2|g__Parabacteroides.s__Parabacteroides_goldsteinii,106.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2BA37|g__Parabacteroides.s__Parabacteroides_goldsteinii,106.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_R6IJV7|g__Parabacteroides.s__Parabacteroides_goldsteinii,106.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5YN31|g__Parabacteroides.s__Parabacteroides_goldsteinii,105.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZBX0|g__Parabacteroides.s__Parabacteroides_goldsteinii,105.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZDA5|g__Parabacteroides.s__Parabacteroides_goldsteinii,105.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZEB4|g__Parabacteroides.s__Parabacteroides_goldsteinii,105.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZGJ0|g__Parabacteroides.s__Parabacteroides_goldsteinii,105.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZQ20|g__Parabacteroides.s__Parabacteroides_goldsteinii,105.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6A739|g__Parabacteroides.s__Parabacteroides_goldsteinii,105.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6ABM8|g__Parabacteroides.s__Parabacteroides_goldsteinii,105.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N1ZHK7|g__Clostridium.s__Clostridium_sp_ASF356,105.0,g__Clostridium.s__Clostridium_sp_ASF356
UniRef90_N2ALI0|g__Parabacteroides.s__Parabacteroides_goldsteinii,105.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2AVE5|g__Parabacteroides.s__Parabacteroides_goldsteinii,105.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2AVX4|g__Parabacteroides.s__Parabacteroides_goldsteinii,105.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2AZB4|g__Parabacteroides.s__Parabacteroides_goldsteinii,105.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2B1G2|g__Parabacteroides.s__Parabacteroides_goldsteinii,105.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2B4W5|g__Parabacteroides.s__Parabacteroides_goldsteinii,105.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2BAA7|g__Parabacteroides.s__Parabacteroides_goldsteinii,105.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_R5AM41|g__Clostridium.s__Clostridium_sp_ASF356,105.0,g__Clostridium.s__Clostridium_sp_ASF356
UniRef90_V2RMV3|g__Mucispirillum.s__Mucispirillum_schaedleri,105.0,g__Mucispirillum.s__Mucispirillum_schaedleri
UniRef90_K5YHC2|g__Parabacteroides.s__Parabacteroides_goldsteinii,104.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5YRA8|g__Parabacteroides.s__Parabacteroides_goldsteinii,104.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5Z132|g__Parabacteroides.s__Parabacteroides_goldsteinii,104.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZQS7|g__Parabacteroides.s__Parabacteroides_goldsteinii,104.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZTT4|g__Parabacteroides.s__Parabacteroides_goldsteinii,104.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZVC8|g__Parabacteroides.s__Parabacteroides_goldsteinii,104.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZZ14|g__Parabacteroides.s__Parabacteroides_goldsteinii,104.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6A2C8|g__Parabacteroides.s__Parabacteroides_goldsteinii,104.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6A6T2|g__Parabacteroides.s__Parabacteroides_goldsteinii,104.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6A729|g__Parabacteroides.s__Parabacteroides_goldsteinii,104.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6A955|g__Parabacteroides.s__Parabacteroides_goldsteinii,104.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6APY8|g__Parabacteroides.s__Parabacteroides_goldsteinii,104.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6AX75|g__Parabacteroides.s__Parabacteroides_goldsteinii,104.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2AT49|g__Parabacteroides.s__Parabacteroides_goldsteinii,104.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2B9E6|g__Parabacteroides.s__Parabacteroides_goldsteinii,104.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5YUF0|g__Parabacteroides.s__Parabacteroides_goldsteinii,103.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5YUF9|g__Parabacteroides.s__Parabacteroides_goldsteinii,103.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5Z166|g__Parabacteroides.s__Parabacteroides_goldsteinii,103.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZD00|g__Parabacteroides.s__Parabacteroides_goldsteinii,103.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZLG1|g__Parabacteroides.s__Parabacteroides_goldsteinii,103.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZUG9|g__Parabacteroides.s__Parabacteroides_goldsteinii,103.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N1ZD44|g__Clostridium.s__Clostridium_sp_ASF356,103.0,g__Clostridium.s__Clostridium_sp_ASF356
UniRef90_N1ZJS6|g__Clostridium.s__Clostridium_sp_ASF356,103.0,g__Clostridium.s__Clostridium_sp_ASF356
UniRef90_N2AL51|g__Parabacteroides.s__Parabacteroides_goldsteinii,103.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2B3E4|g__Parabacteroides.s__Parabacteroides_goldsteinii,103.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2B947|g__Parabacteroides.s__Parabacteroides_goldsteinii,103.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2B9G3|g__Parabacteroides.s__Parabacteroides_goldsteinii,103.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2BCC4|g__Parabacteroides.s__Parabacteroides_goldsteinii,103.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_R5DQ13|g__Parabacteroides.s__Parabacteroides_goldsteinii,103.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_R9H741|g__Parabacteroides.s__Parabacteroides_goldsteinii,103.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5YUG7|g__Parabacteroides.s__Parabacteroides_goldsteinii,102.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5Z5W7|g__Parabacteroides.s__Parabacteroides_goldsteinii,102.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZBD7|g__Parabacteroides.s__Parabacteroides_goldsteinii,102.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZQ03|g__Parabacteroides.s__Parabacteroides_goldsteinii,102.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZUR9|g__Parabacteroides.s__Parabacteroides_goldsteinii,102.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZX21|g__Parabacteroides.s__Parabacteroides_goldsteinii,102.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2BBX4|g__Parabacteroides.s__Parabacteroides_goldsteinii,102.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_Q650E3|g__Parabacteroides.s__Parabacteroides_goldsteinii,102.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_R5DLA5|g__Parabacteroides.s__Parabacteroides_goldsteinii,102.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_R5JU63|g__Parabacteroides.s__Parabacteroides_goldsteinii,102.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_R6Y919|g__Parabacteroides.s__Parabacteroides_goldsteinii,102.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_A6LGT3|g__Parabacteroides.s__Parabacteroides_goldsteinii,101.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5Y2C5|g__Parabacteroides.s__Parabacteroides_goldsteinii,101.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5YYE5|g__Parabacteroides.s__Parabacteroides_goldsteinii,101.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZA98|g__Parabacteroides.s__Parabacteroides_goldsteinii,101.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZDK1|g__Parabacteroides.s__Parabacteroides_goldsteinii,101.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZHP3|g__Parabacteroides.s__Parabacteroides_goldsteinii,101.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZPL0|g__Parabacteroides.s__Parabacteroides_goldsteinii,101.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZQ67|g__Parabacteroides.s__Parabacteroides_goldsteinii,101.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZQP3|g__Parabacteroides.s__Parabacteroides_goldsteinii,101.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZYM9|g__Parabacteroides.s__Parabacteroides_goldsteinii,101.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZZB6|g__Parabacteroides.s__Parabacteroides_goldsteinii,101.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6A3K5|g__Parabacteroides.s__Parabacteroides_goldsteinii,101.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6A6J9|g__Parabacteroides.s__Parabacteroides_goldsteinii,101.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6AIQ2|g__Parabacteroides.s__Parabacteroides_goldsteinii,101.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
