uniref90,taxa,RPK
UniRef90_D7UYD2,unclassified,659.5247718662
UniRef90_A5ZYK8,unclassified,645.1293908255001
UniRef90_W8YEK8,unclassified,627.0
UniRef90_D4CI50,unclassified,610.4805450954
UniRef90_A6BKY7,unclassified,609.7883352068
UniRef90_W4SH06,unclassified,601.8234834862001
UniRef90_UPI0001F0E422,unclassified,569.0517912239
UniRef90_UPI0001532979,unclassified,542.5043645185
UniRef90_K7F1M8,unclassified,530.5121528965
UniRef90_UPI000156186B,unclassified,514.1782825143
UniRef90_I0UD96,unclassified,477.48521454980005
UniRef90_A5ZYV6,unclassified,469.7413399923
UniRef90_R9D7R0,unclassified,469.6073292035
UniRef90_A8ST13,unclassified,466.9955908232
UniRef90_D0TK89,unclassified,457.5087507273
UniRef90_A0A009X8S5,unclassified,455.1496081728
UniRef90_D6S3A2,unclassified,451.0644773557
UniRef90_G6AJF3,unclassified,442.15160355669997
UniRef90_A7B8Q0,unclassified,438.6860881588
UniRef90_A0A026VT83,unclassified,436.0860853507
UniRef90_A7VEM4,unclassified,428.7902787003
UniRef90_A7VSA7,unclassified,423.9688834639
UniRef90_D6SEF8,unclassified,412.7070937754
UniRef90_W2CMU2,unclassified,404.1326851225
UniRef90_UPI0001FD331E,unclassified,401.3356943744
UniRef90_UPI0002487685,unclassified,392.1842341489
UniRef90_H4BMF2,unclassified,391.34712488540004
UniRef90_Q5BXX7,unclassified,383.5700500511
UniRef90_A8SSN6,unclassified,382.7868097064
UniRef90_W6U045,unclassified,380.7055369779
UniRef90_B6A8G9,unclassified,361.3478993301
UniRef90_T0NDH0,unclassified,360.33926687919995
UniRef90_H2CKQ3,unclassified,357.88178369
UniRef90_A5KR91,unclassified,357.7213934818
UniRef90_G1Q0M0,unclassified,355.2119137717
UniRef90_C7TFZ2,unclassified,347.9543253732
UniRef90_C7T9B0,unclassified,345.2667598207
UniRef90_A8SIB4,unclassified,327.8304147593
UniRef90_U3F7S4,unclassified,317.1544253819
UniRef90_S4WAB8,unclassified,308.4896738294
UniRef90_A7SPZ4,unclassified,296.1793248909
UniRef90_M5RIP4,unclassified,291.2394707734
UniRef90_J9PBD2,unclassified,280.2204162683
UniRef90_UPI0001FABDB5,unclassified,278.8281558567
UniRef90_UPI000377D7E9,unclassified,277.3584708706
UniRef90_B6W6V6,unclassified,270.3532316291
UniRef90_M1Y0F8,unclassified,266.8540197939
UniRef90_Q99JC0,unclassified,263.1717930404
UniRef90_C9MYW9,unclassified,257.8179030382
UniRef90_T4AWL0,unclassified,246.30048565270002
UniRef90_U6Z507,unclassified,244.6167587912
UniRef90_A8S6F0,unclassified,240.414799825
UniRef90_J3SBR0,unclassified,234.143141343
UniRef90_B7R8V3,unclassified,227.5062470087
UniRef90_D6SA04,unclassified,224.13942589799998
UniRef90_B6W9M0,unclassified,224.0364418637
UniRef90_Q3RFD0,unclassified,223.728516234
UniRef90_F7AA48,unclassified,222.89894569080002
UniRef90_F3R5J3,unclassified,222.46477516009998
UniRef90_UPI00016311CD,unclassified,222.1108642601
UniRef90_M1XNQ3,unclassified,219.94608052060002
UniRef90_R0CI69,unclassified,218.4601134234
UniRef90_M2QEQ9,unclassified,218.2461924102
UniRef90_A7B6K2,unclassified,218.0573917915
UniRef90_E0MU53,unclassified,211.119223405
UniRef90_UPI000203B445,unclassified,208.9718288166
UniRef90_T3PHN4,unclassified,205.7095063798
UniRef90_S4WBH5,unclassified,203.75790507279999
UniRef90_A8SIA6,unclassified,202.91545006229998
UniRef90_F1LIK0,unclassified,202.54521559900002
UniRef90_C7T764,unclassified,202.4619719243
UniRef90_C7TAR6,unclassified,201.7389575032
UniRef90_T1DKC0,unclassified,194.25582883009997
UniRef90_UPI000184352F,unclassified,191.6361686856
UniRef90_UPI0003B2F08F,unclassified,188.1951574444
UniRef90_E1YDC0,unclassified,185.5336108898
UniRef90_D9UEL3,unclassified,184.8408080553
UniRef90_A5Z319,unclassified,183.9528558206
UniRef90_A8S539,unclassified,183.7954253583
UniRef90_T2IW85,unclassified,180.73830350880002
UniRef90_UPI0001F166E5,unclassified,177.69340658169997
UniRef90_V4BAV7,unclassified,170.7996148241
UniRef90_I1LXS8,unclassified,170.78705058559999
UniRef90_D1YGT1,unclassified,169.9623598425
UniRef90_A5Z309,unclassified,168.44988599159998
UniRef90_M0R7L3,unclassified,165.3965494084
UniRef90_UPI00046D4D8D,unclassified,160.4049833615
UniRef90_F1YWH0,unclassified,159.82846082790002
UniRef90_M1Y8K3,unclassified,158.5111715882
UniRef90_UPI0001871175,unclassified,157.41297721729998
UniRef90_A0A024PJX1,unclassified,155.1830786038
UniRef90_C5K6Y2,unclassified,154.4459833606
UniRef90_F9MYP6,unclassified,153.9956170122
UniRef90_UPI0001CE1FEF,unclassified,153.7369973685
UniRef90_E3ZUM0,unclassified,152.9314011177
UniRef90_A6P140,unclassified,152.3493216506
UniRef90_D7UUB6,unclassified,150.8714318579
UniRef90_F9N0C7,unclassified,146.9582709258
UniRef90_G1Q1K5,unclassified,146.5982431892
UniRef90_G1Q6C2,unclassified,143.88951055360002
UniRef90_K7E4C1,unclassified,143.7858297338
UniRef90_W8ZHX5,unclassified,142.74667350020002
UniRef90_U5P1X6,unclassified,142.4523971061
UniRef90_I7JND3,unclassified,142.1153398484
UniRef90_A0A032ZLB1,unclassified,141.3480113569
UniRef90_UPI00037D9ED4,unclassified,141.0557669971
UniRef90_E5VL83,unclassified,139.4277383194
UniRef90_A5Z324,unclassified,138.3156352387
UniRef90_A6L8X7,unclassified,138.0
UniRef90_N1ZD63,unclassified,136.0
UniRef90_X5NU12,unclassified,135.8957555709
UniRef90_L0CZD0,unclassified,133.8626708195
UniRef90_I9GGP8,unclassified,132.84444783700002
UniRef90_F5RQN3,unclassified,132.6929367292
UniRef90_M0RDR8,unclassified,131.6786177337
UniRef90_K4G302,unclassified,131.1347758437
UniRef90_K4FXW8,unclassified,129.9496775678
UniRef90_W1W1Y1,unclassified,129.68007309680002
UniRef90_K8EDY4,unclassified,128.9256496192
UniRef90_G3N917,unclassified,128.8723042361
UniRef90_Q6QI74,unclassified,127.72303558729999
UniRef90_B0MGJ9,unclassified,124.8246874843
UniRef90_B1SBJ4,unclassified,124.0053141787
UniRef90_B5CLP5,unclassified,123.5743228871
UniRef90_H1A175,unclassified,122.8396101637
UniRef90_UPI0004717CD9,unclassified,120.2669417016
UniRef90_C1NAN0,unclassified,118.83498366100001
UniRef90_N1ZJP8,unclassified,117.60813980299999
UniRef90_A7VD51,unclassified,117.0338376676
UniRef90_A5ZYU5,unclassified,116.46762413299999
UniRef90_R0LWV9,unclassified,116.3857703697
UniRef90_D6SFJ7,unclassified,115.7770008906
UniRef90_I7G815,unclassified,115.29935127040001
UniRef90_UPI00046C4A1B,unclassified,115.12658779819999
UniRef90_B6G1S7,unclassified,112.5813807036
UniRef90_F0Z1P9,unclassified,111.0357516059
UniRef90_A6BKY9,unclassified,110.6194517766
UniRef90_F0Z3X8,unclassified,109.3691546451
UniRef90_N2B405,g__Parabacteroides.s__Parabacteroides_goldsteinii,109.0
UniRef90_C9B2Y6,unclassified,108.13571777840001
UniRef90_D4PZQ0,unclassified,107.65185457940001
UniRef90_C7T9B1,unclassified,106.4853531228
UniRef90_W1W9S2,unclassified,105.76058827700001
UniRef90_W9ES03,unclassified,102.5388265903
UniRef90_A5Z326,unclassified,101.21213857709999
UniRef90_M0R7M9,unclassified,100.4801892868
UniRef90_Q7TP33,unclassified,100.4801892868
UniRef90_W8YNE0,unclassified,100.11943746870001
UniRef90_I9AUB9,unclassified,99.659084739
UniRef90_A7VJ92,unclassified,99.0712122335
UniRef90_A2VD29,unclassified,98.96773018479999
UniRef90_G8F167,unclassified,97.75627138780001
UniRef90_J7TUV6,unclassified,96.28343635430001
UniRef90_B0NX14,unclassified,93.51682755969999
UniRef90_B0NWR4,unclassified,89.28435720590001
UniRef90_A4EB57,unclassified,88.80721943350001
UniRef90_A5Z496,unclassified,88.5637825023
UniRef90_K5YMQ5,g__Parabacteroides.s__Parabacteroides_goldsteinii,88.0
UniRef90_UPI00035E57DE,unclassified,86.91581139899999
UniRef90_R9MNL9,unclassified,84.4076240088
UniRef90_K5Z1A3,g__Parabacteroides.s__Parabacteroides_goldsteinii,84.0
UniRef90_J7SHX6,unclassified,83.3174658601
UniRef90_UPI00035E867A,unclassified,83.0807711254
UniRef90_UPI00036264EC,unclassified,82.10299951100001
UniRef90_F6S7I1,unclassified,81.6639101557
UniRef90_A5ZYV3,unclassified,81.481639528
UniRef90_UPI00015629ED,unclassified,81.2004394555
UniRef90_V2V6I8,unclassified,80.7857249993
UniRef90_W8YEH7,unclassified,80.596630761
UniRef90_UPI0001F857D7,unclassified,80.1384920924
UniRef90_R9J2S6,unclassified,79.8802021339
UniRef90_Q5L7N5,g__Parabacteroides.s__Parabacteroides_goldsteinii,78.0
UniRef90_K1JJS6,unclassified,77.6129740886
UniRef90_M1Y815,unclassified,77.2705037892
UniRef90_R7JD16,unclassified,77.0
UniRef90_K5ZZY7,g__Parabacteroides.s__Parabacteroides_goldsteinii,76.0
UniRef90_C3WU82,unclassified,75.2392438549
UniRef90_E5VPR3,unclassified,75.1638428161
UniRef90_G5GL71,unclassified,75.0669622204
UniRef90_R5DHY0,g__Parabacteroides.s__Parabacteroides_goldsteinii,75.0
UniRef90_A5Z2Z6,unclassified,72.3212712025
UniRef90_UPI000365116A,unclassified,71.6415291294
UniRef90_UPI00036D18AF,unclassified,70.7701421743
UniRef90_D4V267,unclassified,70.53980092020001
UniRef90_C2EJM5,unclassified,70.2082120093
UniRef90_K5ZGT5,g__Parabacteroides.s__Parabacteroides_goldsteinii,70.0
UniRef90_W8ZBZ9,unclassified,69.8848394921
UniRef90_C7T763,unclassified,68.6265688135
UniRef90_T3QY73,unclassified,68.326555666
UniRef90_A6P027,unclassified,67.5318952095
UniRef90_Z5HXY2,unclassified,67.4211803806
UniRef90_K6AYS9,g__Parabacteroides.s__Parabacteroides_goldsteinii,67.0
UniRef90_A5Z2Z7,unclassified,66.7645365511
UniRef90_A7ACD2,unclassified,66.657165898
UniRef90_UPI000328C9EB,unclassified,66.3972168129
UniRef90_UPI0002B431B5,unclassified,66.3461705537
UniRef90_B7R8V5,unclassified,65.8058457386
UniRef90_I7GIE7,unclassified,65.21767589689999
UniRef90_M7ZH17,unclassified,64.4368698009
UniRef90_A7B8Q2,unclassified,63.482833583
UniRef90_UPI00029CCAA7,unclassified,63.4790039797
UniRef90_W8YEG6,unclassified,62.5851136278
UniRef90_D6S6C8,unclassified,61.896515063500004
UniRef90_N8DUV7,unclassified,61.229931978100005
UniRef90_K7EZW6,unclassified,58.762258261499994
UniRef90_A6P026,unclassified,58.1980422768
UniRef90_B0NER4,unclassified,57.9094644185
UniRef90_C6JSD0,unclassified,57.6567435859
UniRef90_A0A059LT68,unclassified,57.25874326180001
UniRef90_Q603S8,unclassified,56.379795448900005
UniRef90_U2ZZD9,unclassified,55.32239090229999
UniRef90_W7JSH6,unclassified,54.7698195671
UniRef90_B7R8V4,unclassified,53.0844489307
UniRef90_A5KRI7,unclassified,52.4354962205
UniRef90_A7B6Q1,unclassified,52.4354962205
UniRef90_K6A0T5,g__Parabacteroides.s__Parabacteroides_goldsteinii,52.0
UniRef90_UPI00036189A4,unclassified,51.9987595
UniRef90_A6BGW3,unclassified,50.627155522299994
UniRef90_UPI00033174BD,unclassified,50.4661732811
UniRef90_R5DPL5,g__Parabacteroides.s__Parabacteroides_goldsteinii,50.0
UniRef90_I7HKA6,unclassified,49.775493490100004
UniRef90_UPI000468B91F,unclassified,49.535622123100005
UniRef90_UPI0003671735,unclassified,49.4709489349
UniRef90_A2PD65,unclassified,48.5217243794
UniRef90_UPI000370B336,unclassified,47.5465096566
UniRef90_A5TSU5,unclassified,47.050759687399996
UniRef90_B2DUY1,unclassified,45.5128247337
UniRef90_N2AP30,g__Parabacteroides.s__Parabacteroides_goldsteinii,45.0
UniRef90_H6SIB1,unclassified,44.2239977121
UniRef90_K5Z9T8,g__Parabacteroides.s__Parabacteroides_goldsteinii,44.0
UniRef90_UPI0002487686,unclassified,43.893043560200006
UniRef90_B0P0Y4,unclassified,43.3791145334
UniRef90_N1ZDX1,unclassified,43.0
UniRef90_N1ZMM0,unclassified,43.0
UniRef90_N7YMF5,unclassified,42.724726385100006
UniRef90_N1Z3G2,unclassified,42.0
UniRef90_E0NVY9,unclassified,41.7604445491
UniRef90_K3Z2X2,unclassified,41.3147981419
UniRef90_S4W9Z3,unclassified,41.080979998400004
UniRef90_K5ZU03,g__Parabacteroides.s__Parabacteroides_goldsteinii,41.0
UniRef90_V9KV82,unclassified,40.143185333000005
UniRef90_C8MKY8,unclassified,39.0322139608
UniRef90_K5ZU07,g__Parabacteroides.s__Parabacteroides_goldsteinii,39.0
UniRef90_K6A1K8,g__Parabacteroides.s__Parabacteroides_goldsteinii,39.0
UniRef90_I7GKH9,unclassified,38.820940281300004
UniRef90_W6TYG1,unclassified,38.2860161585
UniRef90_W1U0N5,unclassified,38.2513659826
UniRef90_K5ZF52,g__Parabacteroides.s__Parabacteroides_goldsteinii,38.0
UniRef90_K6A5E7,g__Parabacteroides.s__Parabacteroides_goldsteinii,38.0
UniRef90_N2ASE1,g__Parabacteroides.s__Parabacteroides_goldsteinii,38.0
UniRef90_F5LB77,unclassified,37.6254883394
UniRef90_N1Z5G6,unclassified,37.0
UniRef90_J9HR62,unclassified,36.3913834609
UniRef90_A6LE88,g__Parabacteroides.s__Parabacteroides_goldsteinii,36.0
UniRef90_F5IGB6,unclassified,35.495901868699995
UniRef90_UPI0001A2A6BB,unclassified,35.2698758467
UniRef90_N2B6Q5,g__Parabacteroides.s__Parabacteroides_goldsteinii,35.0
UniRef90_N1ZRS8,unclassified,34.391860197
UniRef90_R6WP78,g__Parabacteroides.s__Parabacteroides_goldsteinii,34.0
UniRef90_F6IFN9,unclassified,33.826026346
UniRef90_C2EJM6,unclassified,33.356037508200004
UniRef90_C9TIJ6,unclassified,33.0466493329
UniRef90_K5ZDK4,g__Parabacteroides.s__Parabacteroides_goldsteinii,33.0
UniRef90_N2BGZ1,g__Parabacteroides.s__Parabacteroides_goldsteinii,33.0
UniRef90_A4QMB0,unclassified,32.7060955992
UniRef90_D5H1L5,unclassified,32.3229000206
UniRef90_A0A009XL81,unclassified,32.1262916794
UniRef90_N2AYX7,g__Parabacteroides.s__Parabacteroides_goldsteinii,32.0
UniRef90_R6XBD7,g__Parabacteroides.s__Parabacteroides_goldsteinii,32.0
UniRef90_K4ASX1,unclassified,31.2398770871
UniRef90_W1WSC0,unclassified,31.0487141671
UniRef90_R6X5K9,g__Parabacteroides.s__Parabacteroides_goldsteinii,31.0
UniRef90_K8EDZ7,unclassified,30.9615718952
UniRef90_Q4EE26,unclassified,30.0901703139
UniRef90_A0A016A118,unclassified,30.005782837199998
UniRef90_K6A8H0,g__Parabacteroides.s__Parabacteroides_goldsteinii,30.0
UniRef90_F1C7H7,unclassified,29.5426157227
UniRef90_N1ZLM4,unclassified,29.5
UniRef90_N1Z1T4,unclassified,29.0
UniRef90_N1ZAM5,unclassified,29.0
UniRef90_A9U511,unclassified,28.5076518881
UniRef90_C7T760,unclassified,28.4774737209
UniRef90_K6AQ86,g__Parabacteroides.s__Parabacteroides_goldsteinii,28.0
UniRef90_N1ZG67,unclassified,28.0
UniRef90_UPI000369EBAD,unclassified,27.6452661655
UniRef90_K6AGP0,g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0
UniRef90_N1ZS05,unclassified,27.0
UniRef90_R6WZJ2,g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0
UniRef90_W4KSI5,unclassified,26.315957612800002
UniRef90_D6S3S3,unclassified,26.239093373600003
UniRef90_R7QUP6,unclassified,26.0645793708
UniRef90_K5Z513,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_K5ZD17,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_N2BCN4,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_Q59199,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_R6IAK7,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_R6IBF4,g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0
UniRef90_UPI0003EE2A89,unclassified,26.0
UniRef90_UPI00037A19DB,unclassified,25.9154311735
UniRef90_A8SIB0,unclassified,25.908192531399997
UniRef90_A8SIA8,unclassified,25.729950585100003
UniRef90_V5XTJ0,unclassified,25.4204246746
UniRef90_R5I7R5,g__Parabacteroides.s__Parabacteroides_goldsteinii,25.0
UniRef90_UPI0003607AD2,unclassified,24.680211152800002
UniRef90_E7EZ11,unclassified,24.6430179352
UniRef90_N1Z5G2,unclassified,24.0
UniRef90_R6WQ56,g__Parabacteroides.s__Parabacteroides_goldsteinii,24.0
UniRef90_H9H5T7,unclassified,23.9278990926
UniRef90_C0H5M3,unclassified,23.766996206399998
UniRef90_B0G211,unclassified,23.454162039699998
UniRef90_B0NIM7,unclassified,23.4372778744
UniRef90_Q65Q50,unclassified,23.277331664499997
UniRef90_L0NKM0,unclassified,23.0540178168
UniRef90_A6LIG0,g__Parabacteroides.s__Parabacteroides_goldsteinii,23.0
UniRef90_K6A6V5,g__Parabacteroides.s__Parabacteroides_goldsteinii,23.0
UniRef90_R6X2N4,g__Parabacteroides.s__Parabacteroides_goldsteinii,23.0
UniRef90_M2QZ94,unclassified,22.8499021223
UniRef90_K5YXU8,g__Parabacteroides.s__Parabacteroides_goldsteinii,22.0
UniRef90_K5ZUN2,g__Parabacteroides.s__Parabacteroides_goldsteinii,22.0
UniRef90_N1Z2I5,unclassified,22.0
UniRef90_N1ZG73,unclassified,22.0
UniRef90_V8M0W9,unclassified,21.4557733844
UniRef90_G5AHY9,unclassified,21.4314847897
UniRef90_K5YUI7,g__Parabacteroides.s__Parabacteroides_goldsteinii,21.0
UniRef90_K5ZBK6,g__Parabacteroides.s__Parabacteroides_goldsteinii,21.0
UniRef90_K5ZUC5,g__Parabacteroides.s__Parabacteroides_goldsteinii,21.0
UniRef90_K6ATV7,g__Parabacteroides.s__Parabacteroides_goldsteinii,21.0
UniRef90_N2AX94,g__Parabacteroides.s__Parabacteroides_goldsteinii,21.0
UniRef90_N2BJ19,g__Parabacteroides.s__Parabacteroides_goldsteinii,21.0
UniRef90_B1PIF3,unclassified,20.7162206257
UniRef90_C4ICR7,unclassified,20.1812795017
UniRef90_A6L9B8,g__Parabacteroides.s__Parabacteroides_goldsteinii,20.0
UniRef90_N1Z1T6,unclassified,20.0
UniRef90_N1Z9E8,unclassified,20.0
UniRef90_N1ZM68,unclassified,20.0
UniRef90_N2BCA3,g__Parabacteroides.s__Parabacteroides_goldsteinii,20.0
UniRef90_P06728,unclassified,19.9787330317
UniRef90_N1ZLE9,unclassified,19.5
UniRef90_E3ZBN0,unclassified,19.4227508747
UniRef90_K5ZJY9,g__Parabacteroides.s__Parabacteroides_goldsteinii,19.0
UniRef90_K5ZU12,g__Parabacteroides.s__Parabacteroides_goldsteinii,19.0
UniRef90_N1ZMZ3,unclassified,19.0
UniRef90_R5DFT6,g__Parabacteroides.s__Parabacteroides_goldsteinii,19.0
UniRef90_UPI000376E986,unclassified,19.0
UniRef90_H1A173,unclassified,18.831422611700003
UniRef90_C3WU76,unclassified,18.7918604202
UniRef90_K8E790,unclassified,18.6681906876
UniRef90_N1ZJQ1,unclassified,18.0
UniRef90_Q4X4F3,unclassified,18.0
UniRef90_G3N919,unclassified,17.938685835799998
UniRef90_D6SD64,unclassified,17.7351723997
UniRef90_A7B8Q3,unclassified,17.587694713199998
UniRef90_S4WA34,unclassified,17.217878038
UniRef90_K5YZ96,g__Parabacteroides.s__Parabacteroides_goldsteinii,17.0
UniRef90_K5ZBY7,g__Parabacteroides.s__Parabacteroides_goldsteinii,17.0
UniRef90_K5ZGI3,g__Parabacteroides.s__Parabacteroides_goldsteinii,17.0
UniRef90_K5ZL03,g__Parabacteroides.s__Parabacteroides_goldsteinii,17.0
UniRef90_K6A3T3,g__Parabacteroides.s__Parabacteroides_goldsteinii,17.0
UniRef90_N1ZB99,unclassified,17.0
UniRef90_N2AUT8,g__Parabacteroides.s__Parabacteroides_goldsteinii,14.0
UniRef90_N2AUT8,unclassified,3.0
UniRef90_B0N9Z2,unclassified,16.8887947095
UniRef90_W1WNE7,unclassified,16.7263719537
UniRef90_G3MQT2,unclassified,16.0212464233
UniRef90_D4VKI7,g__Parabacteroides.s__Parabacteroides_goldsteinii,16.0
UniRef90_I7GNC3,unclassified,16.0
UniRef90_K5ZGJ0,g__Parabacteroides.s__Parabacteroides_goldsteinii,16.0
UniRef90_K5ZUN5,g__Parabacteroides.s__Parabacteroides_goldsteinii,16.0
UniRef90_N1Z6E2,unclassified,16.0
UniRef90_R6XD50,g__Parabacteroides.s__Parabacteroides_goldsteinii,16.0
UniRef90_A8STI3,unclassified,15.8507310435
UniRef90_E7ABD3,unclassified,15.8392056582
UniRef90_A8SUP9,unclassified,15.7078739007
UniRef90_Q29R63,unclassified,15.5044532438
UniRef90_W6EIM9,unclassified,15.349752282999999
UniRef90_A6L8E0,g__Parabacteroides.s__Parabacteroides_goldsteinii,15.0
UniRef90_A6LID6,g__Parabacteroides.s__Parabacteroides_goldsteinii,15.0
UniRef90_K5Y7V3,g__Parabacteroides.s__Parabacteroides_goldsteinii,15.0
UniRef90_K5ZYD5,g__Parabacteroides.s__Parabacteroides_goldsteinii,15.0
UniRef90_K5ZYN1,g__Parabacteroides.s__Parabacteroides_goldsteinii,15.0
UniRef90_K6AUL6,g__Parabacteroides.s__Parabacteroides_goldsteinii,15.0
UniRef90_R5DKF9,g__Parabacteroides.s__Parabacteroides_goldsteinii,15.0
UniRef90_R6X4I3,g__Parabacteroides.s__Parabacteroides_goldsteinii,15.0
UniRef90_UPI0001570E55,unclassified,14.308456505399999
UniRef90_K5YYL3,g__Parabacteroides.s__Parabacteroides_goldsteinii,14.0
UniRef90_K5ZHP0,g__Parabacteroides.s__Parabacteroides_goldsteinii,14.0
UniRef90_K5ZP27,g__Parabacteroides.s__Parabacteroides_goldsteinii,14.0
UniRef90_K5ZRS8,g__Parabacteroides.s__Parabacteroides_goldsteinii,14.0
UniRef90_K6A9H5,g__Parabacteroides.s__Parabacteroides_goldsteinii,14.0
UniRef90_N1Z6T7,unclassified,14.0
UniRef90_N2B3F1,g__Parabacteroides.s__Parabacteroides_goldsteinii,14.0
UniRef90_R6Y7R4,g__Parabacteroides.s__Parabacteroides_goldsteinii,14.0
UniRef90_S8D439,unclassified,13.5354095987
UniRef90_K8E2V0,unclassified,13.5053947713
UniRef90_E9HZH1,unclassified,13.246031781900001
UniRef90_E9I5F4,unclassified,13.091801477
UniRef90_K5Y8F0,g__Parabacteroides.s__Parabacteroides_goldsteinii,13.0
UniRef90_K5ZLD1,g__Parabacteroides.s__Parabacteroides_goldsteinii,13.0
UniRef90_K5ZYB1,g__Parabacteroides.s__Parabacteroides_goldsteinii,13.0
UniRef90_R6NLL5,unclassified,13.0
UniRef90_R6WQD6,g__Parabacteroides.s__Parabacteroides_goldsteinii,13.0
UniRef90_B0MI64,unclassified,12.425942490599999
UniRef90_M7ZGW5,unclassified,12.0441165179
UniRef90_K5Y257,g__Parabacteroides.s__Parabacteroides_goldsteinii,12.0
UniRef90_K5Z064,g__Parabacteroides.s__Parabacteroides_goldsteinii,12.0
UniRef90_K5ZP71,g__Parabacteroides.s__Parabacteroides_goldsteinii,12.0
UniRef90_K5ZTC0,g__Parabacteroides.s__Parabacteroides_goldsteinii,12.0
UniRef90_K5ZVM8,g__Parabacteroides.s__Parabacteroides_goldsteinii,12.0
UniRef90_K5ZYJ6,g__Parabacteroides.s__Parabacteroides_goldsteinii,12.0
UniRef90_K6A017,g__Parabacteroides.s__Parabacteroides_goldsteinii,12.0
UniRef90_K6A1B3,g__Parabacteroides.s__Parabacteroides_goldsteinii,12.0
UniRef90_K6AM59,g__Parabacteroides.s__Parabacteroides_goldsteinii,12.0
UniRef90_K6AMZ7,g__Parabacteroides.s__Parabacteroides_goldsteinii,12.0
UniRef90_K6AYR2,g__Parabacteroides.s__Parabacteroides_goldsteinii,12.0
UniRef90_N1ZMZ6,unclassified,12.0
UniRef90_N2B6P7,g__Parabacteroides.s__Parabacteroides_goldsteinii,12.0
UniRef90_R6WWE4,g__Parabacteroides.s__Parabacteroides_goldsteinii,12.0
UniRef90_R7DIS8,g__Parabacteroides.s__Parabacteroides_goldsteinii,12.0
