GeneID,RPK,taxa
UniRef90_S0GJR7|g__Parabacteroides.s__Parabacteroides_goldsteinii,8927.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_unknown|g__Parabacteroides.s__Parabacteroides_goldsteinii,3666.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_unknown|g__Escherichia.s__Escherichia_coli,665.0,g__Escherichia.s__Escherichia_coli
UniRef90_A0A023KWQ1|g__Escherichia.s__Escherichia_coli,1048.0,g__Escherichia.s__Escherichia_coli
UniRef90_X3F781|g__Escherichia.s__Escherichia_coli,984.0,g__Escherichia.s__Escherichia_coli
UniRef90_L2CS94|g__Escherichia.s__Escherichia_coli,822.0,g__Escherichia.s__Escherichia_coli
UniRef90_A1AII0|g__Escherichia.s__Escherichia_coli,708.0,g__Escherichia.s__Escherichia_coli
UniRef90_X2PD96|g__Escherichia.s__Escherichia_coli,421.0,g__Escherichia.s__Escherichia_coli
UniRef90_N2B405|g__Parabacteroides.s__Parabacteroides_goldsteinii,415.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2ASE1|g__Parabacteroides.s__Parabacteroides_goldsteinii,255.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5Y7X3|g__Parabacteroides.s__Parabacteroides_goldsteinii,253.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2AXY0|g__Parabacteroides.s__Parabacteroides_goldsteinii,236.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2BCN4|g__Parabacteroides.s__Parabacteroides_goldsteinii,220.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZUN2|g__Parabacteroides.s__Parabacteroides_goldsteinii,214.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6AMZ7|g__Parabacteroides.s__Parabacteroides_goldsteinii,175.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6AYS9|g__Parabacteroides.s__Parabacteroides_goldsteinii,175.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_Q5L7N5|g__Parabacteroides.s__Parabacteroides_goldsteinii,154.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5Z1A3|g__Parabacteroides.s__Parabacteroides_goldsteinii,151.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZGT5|g__Parabacteroides.s__Parabacteroides_goldsteinii,144.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_R6XBD7|g__Parabacteroides.s__Parabacteroides_goldsteinii,143.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZLD1|g__Parabacteroides.s__Parabacteroides_goldsteinii,140.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_R6WWE4|g__Parabacteroides.s__Parabacteroides_goldsteinii,135.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZBK6|g__Parabacteroides.s__Parabacteroides_goldsteinii,124.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_A6LA97|g__Parabacteroides.s__Parabacteroides_goldsteinii,122.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2B6Q5|g__Parabacteroides.s__Parabacteroides_goldsteinii,122.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5YRY1|g__Parabacteroides.s__Parabacteroides_goldsteinii,120.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6A1K8|g__Parabacteroides.s__Parabacteroides_goldsteinii,119.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZLY5|g__Parabacteroides.s__Parabacteroides_goldsteinii,110.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6A913|g__Parabacteroides.s__Parabacteroides_goldsteinii,108.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZU07|g__Parabacteroides.s__Parabacteroides_goldsteinii,107.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_R5DKJ1|g__Parabacteroides.s__Parabacteroides_goldsteinii,107.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6A6E4|g__Parabacteroides.s__Parabacteroides_goldsteinii,106.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_R6IBF4|g__Parabacteroides.s__Parabacteroides_goldsteinii,104.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_D4VKI7|g__Parabacteroides.s__Parabacteroides_goldsteinii,102.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5YSG7|g__Parabacteroides.s__Parabacteroides_goldsteinii,102.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZKY9|g__Parabacteroides.s__Parabacteroides_goldsteinii,97.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6A0T5|g__Parabacteroides.s__Parabacteroides_goldsteinii,97.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5YMK4|g__Parabacteroides.s__Parabacteroides_goldsteinii,94.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZA22|g__Parabacteroides.s__Parabacteroides_goldsteinii,89.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5Z0U6|g__Parabacteroides.s__Parabacteroides_goldsteinii,86.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6AAY4|g__Parabacteroides.s__Parabacteroides_goldsteinii,86.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2ASF4|g__Parabacteroides.s__Parabacteroides_goldsteinii,83.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZK33|g__Parabacteroides.s__Parabacteroides_goldsteinii,80.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2AP30|g__Parabacteroides.s__Parabacteroides_goldsteinii,78.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2BCA3|g__Parabacteroides.s__Parabacteroides_goldsteinii,76.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_R5I7R5|g__Parabacteroides.s__Parabacteroides_goldsteinii,76.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5YY74|g__Parabacteroides.s__Parabacteroides_goldsteinii,74.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6AUL6|g__Parabacteroides.s__Parabacteroides_goldsteinii,74.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_R6X5K9|g__Parabacteroides.s__Parabacteroides_goldsteinii,72.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZWX9|g__Parabacteroides.s__Parabacteroides_goldsteinii,70.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6A413|g__Parabacteroides.s__Parabacteroides_goldsteinii,69.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6A5C7|g__Parabacteroides.s__Parabacteroides_goldsteinii,68.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6A2W8|g__Parabacteroides.s__Parabacteroides_goldsteinii,64.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2BJ19|g__Parabacteroides.s__Parabacteroides_goldsteinii,64.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5YUI7|g__Parabacteroides.s__Parabacteroides_goldsteinii,57.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2BDZ1|g__Parabacteroides.s__Parabacteroides_goldsteinii,57.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2BE50|g__Parabacteroides.s__Parabacteroides_goldsteinii,57.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_A6LEH9|g__Parabacteroides.s__Parabacteroides_goldsteinii,56.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5YVR2|g__Parabacteroides.s__Parabacteroides_goldsteinii,55.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5Z9T8|g__Parabacteroides.s__Parabacteroides_goldsteinii,55.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6A9C4|g__Parabacteroides.s__Parabacteroides_goldsteinii,55.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5YMQ5|g__Parabacteroides.s__Parabacteroides_goldsteinii,53.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6AGA7|g__Parabacteroides.s__Parabacteroides_goldsteinii,52.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2ATP8|g__Parabacteroides.s__Parabacteroides_goldsteinii,52.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_R6X2N4|g__Parabacteroides.s__Parabacteroides_goldsteinii,52.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5Y4X5|g__Parabacteroides.s__Parabacteroides_goldsteinii,51.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZD19|g__Parabacteroides.s__Parabacteroides_goldsteinii,51.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZZD2|g__Parabacteroides.s__Parabacteroides_goldsteinii,51.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2AT07|g__Parabacteroides.s__Parabacteroides_goldsteinii,51.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2AX94|g__Parabacteroides.s__Parabacteroides_goldsteinii,51.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2B579|g__Parabacteroides.s__Parabacteroides_goldsteinii,51.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_A6LE88|g__Parabacteroides.s__Parabacteroides_goldsteinii,50.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5Y8F0|g__Parabacteroides.s__Parabacteroides_goldsteinii,50.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6A680|g__Parabacteroides.s__Parabacteroides_goldsteinii,50.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_A6LD48|g__Parabacteroides.s__Parabacteroides_goldsteinii,49.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZP27|g__Parabacteroides.s__Parabacteroides_goldsteinii,49.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5YLZ5|g__Parabacteroides.s__Parabacteroides_goldsteinii,48.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZMM1|g__Parabacteroides.s__Parabacteroides_goldsteinii,46.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_A6LFI7|g__Parabacteroides.s__Parabacteroides_goldsteinii,45.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
