taxa,reads
s_Streptococcus infantis,1412826
s_Streptococcus anginosus,835436
s_Streptococcus oralis,5553966
s_Streptococcus mitis,679377
s_Streptococcus parasanguinis,10417459
s_Veillonella parvula,1661722
s_Veillonella dispar,280711
s_Granulicatella adiacens,584538
s_Veillonella atypica,334283
s_Lactobacillus fermentum,44162
